ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,Unnamed: 25,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22
88.0,0.0,6.0,1:07.404,0.0,,18.247,0.0,29.29,0.0,19.867,0.0,111.7,7:48.958,08:22,0:18.247,0:29.290,0:19.867,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,7.0,1:07.409,0.0,,18.190,0.0,29.162,0.0,20.057000000000002,0.0,111.7,8:56.367,08:23,0:18.190,0:29.162,0:20.057,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,8.0,1:07.482,0.0,,18.033,0.0,29.339000000000002,0.0,20.11,0.0,111.6,10:03.849,08:25,0:18.033,0:29.339,0:20.110,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,9.0,1:07.551,0.0,,18.184,0.0,29.351,0.0,20.016,0.0,111.5,11:11.400,08:26,0:18.184,0:29.351,0:20.016,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,10.0,1:07.089,0.0,,18.077,0.0,29.095,0.0,19.917,0.0,112.3,12:18.489,08:27,0:18.077,0:29.095,0:19.917,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,11.0,1:07.270,0.0,,17.950,0.0,29.177,0.0,20.143,0.0,112.0,13:25.759,08:28,0:17.950,0:29.177,0:20.143,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,12.0,1:07.104,0.0,,18.051,0.0,29.024,0.0,20.029,0.0,112.2,14:32.863,08:29,0:18.051,0:29.024,0:20.029,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,13.0,1:09.096,0.0,,18.225,0.0,30.663,0.0,20.208,0.0,109.0,15:41.959,08:30,0:18.225,0:30.663,0:20.208,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,14.0,1:11.083,0.0,,18.030,0.0,32.07,0.0,20.983,0.0,105.9,16:53.042,08:31,0:18.030,0:32.070,0:20.983,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,15.0,1:07.930,0.0,,18.135,0.0,29.524,0.0,20.271,0.0,110.9,18:00.972,08:33,0:18.135,0:29.524,0:20.271,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,16.0,1:13.854,0.0,B,18.457,0.0,30.366,0.0,25.031,0.0,102.0,19:14.826,08:34,0:18.457,0:30.366,0:25.031,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,17.0,7:34.841,0.0,,6:40.176,0.0,31.833000000000002,0.0,22.831999999999997,0.0,16.6,26:49.667,08:41,6:40.176,0:31.833,0:22.832,,Oliver TURVEY,0:06:34.040,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,18.0,1:10.422,0.0,,18.364,0.0,31.588,0.0,20.47,0.0,106.9,28:00.089,08:43,0:18.364,0:31.588,0:20.470,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,19.0,1:05.067,2.0,,17.320,2.0,28.465999999999998,2.0,19.281,2.0,115.7,29:05.156,08:44,0:17.320,0:28.466,0:19.281,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,20.0,1:11.827,0.0,,19.194,0.0,32.12,0.0,20.513,0.0,104.9,30:16.983,08:45,0:19.194,0:32.120,0:20.513,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,21.0,1:07.228,0.0,,18.134,0.0,29.005,0.0,20.089000000000002,0.0,112.0,31:24.211,08:46,0:18.134,0:29.005,0:20.089,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,22.0,1:07.469,0.0,,18.172,0.0,29.305999999999997,0.0,19.991,0.0,111.6,32:31.680,08:47,0:18.172,0:29.306,0:19.991,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,23.0,1:07.979,0.0,,18.370,0.0,29.554000000000002,0.0,20.055,0.0,110.8,33:39.659,08:48,0:18.370,0:29.554,0:20.055,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,24.0,1:26.837,0.0,B,18.310,0.0,29.611,0.0,38.916,0.0,86.7,35:06.496,08:50,0:18.310,0:29.611,0:38.916,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,25.0,5:02.452,0.0,,4:10.924,0.0,31.308000000000003,0.0,20.22,0.0,24.9,40:08.948,08:55,4:10.924,0:31.308,0:20.220,,Oliver TURVEY,0:04:04.426,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,26.0,1:07.459,0.0,,18.342,0.0,29.273000000000003,0.0,19.844,0.0,111.6,41:16.407,08:56,0:18.342,0:29.273,0:19.844,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,27.0,1:07.921,0.0,,18.382,0.0,29.461,0.0,20.078,0.0,110.9,42:24.328,08:57,0:18.382,0:29.461,0:20.078,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,28.0,1:07.537,0.0,,18.315,0.0,29.287,0.0,19.935,0.0,111.5,43:31.865,08:58,0:18.315,0:29.287,0:19.935,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,29.0,1:09.953,0.0,,18.471,0.0,31.354,0.0,20.128,0.0,107.7,44:41.818,08:59,0:18.471,0:31.354,0:20.128,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
88.0,0.0,30.0,1:09.188,0.0,,18.413,0.0,30.715999999999998,0.0,20.059,0.0,108.9,45:51.006,09:00,0:18.413,0:30.716,0:20.059,,Oliver TURVEY,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,1.0,1:18.220,0.0,,22.278,0.0,34.084,0.0,21.858,0.0,96.3,1:18.220,08:16,0:22.278,0:34.084,0:21.858,,SÃ©bastien BUEMI,0:00:11.362,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,2.0,1:11.636,0.0,,19.149,0.0,31.929000000000002,0.0,20.558000000000003,0.0,105.1,2:29.856,08:17,0:19.149,0:31.929,0:20.558,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,3.0,1:06.562,0.0,,17.841,0.0,28.846999999999998,0.0,19.874000000000002,0.0,113.1,3:36.418,08:18,0:17.841,0:28.847,0:19.874,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,4.0,1:06.086,0.0,,17.644,0.0,28.689,0.0,19.753,0.0,114.0,4:42.504,08:19,0:17.644,0:28.689,0:19.753,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,5.0,1:05.935,0.0,,17.430,0.0,28.726999999999997,0.0,19.778,0.0,114.2,5:48.439,08:20,0:17.430,0:28.727,0:19.778,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,6.0,1:11.109,0.0,B,17.575,0.0,28.83,0.0,24.704,0.0,105.9,6:59.548,08:21,0:17.575,0:28.830,0:24.704,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,7.0,5:04.157,0.0,,4:11.868,0.0,31.524,0.0,20.765,0.0,24.8,12:03.705,08:27,4:11.868,0:31.524,0:20.765,,SÃ©bastien BUEMI,0:04:06.198,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,8.0,1:07.000,0.0,,17.994,0.0,29.219,0.0,19.787,0.0,112.4,13:10.705,08:28,0:17.994,0:29.219,0:19.787,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,9.0,1:06.608,0.0,,17.976,0.0,28.984,0.0,19.648,0.0,113.1,14:17.313,08:29,0:17.976,0:28.984,0:19.648,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,10.0,1:06.842,0.0,,17.819,0.0,29.203000000000003,0.0,19.82,0.0,112.7,15:24.155,08:30,0:17.819,0:29.203,0:19.820,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,11.0,1:06.686,0.0,,17.914,0.0,29.076999999999998,0.0,19.695,0.0,112.9,16:30.841,08:31,0:17.914,0:29.077,0:19.695,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,12.0,1:07.246,0.0,,17.953,0.0,29.095,0.0,20.198,0.0,112.0,17:38.087,08:32,0:17.953,0:29.095,0:20.198,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,13.0,1:09.414,0.0,,19.727,0.0,29.851999999999997,0.0,19.835,0.0,108.5,18:47.501,08:33,0:19.727,0:29.852,0:19.835,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,14.0,1:06.630,0.0,,17.858,0.0,29.035,0.0,19.737000000000002,0.0,113.0,19:54.131,08:34,0:17.858,0:29.035,0:19.737,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,15.0,1:11.842,0.0,B,17.836,0.0,29.223000000000003,0.0,24.783,0.0,104.8,21:05.973,08:36,0:17.836,0:29.223,0:24.783,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,16.0,4:35.402,0.0,,3:44.845,0.0,30.455,0.0,20.102,0.0,27.3,25:41.375,08:40,3:44.845,0:30.455,0:20.102,,SÃ©bastien BUEMI,0:03:39.924,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,17.0,1:06.810,0.0,,17.982,0.0,29.046,0.0,19.782,0.0,112.7,26:48.185,08:41,0:17.982,0:29.046,0:19.782,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,18.0,1:07.934,0.0,,18.577,0.0,29.561999999999998,0.0,19.795,0.0,110.9,27:56.119,08:42,0:18.577,0:29.562,0:19.795,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,19.0,1:06.486,0.0,,17.834,0.0,28.886999999999997,0.0,19.765,0.0,113.3,29:02.605,08:44,0:17.834,0:28.887,0:19.765,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,20.0,1:06.707,0.0,,17.996,0.0,28.831999999999997,0.0,19.879,0.0,112.9,30:09.312,08:45,0:17.996,0:28.832,0:19.879,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,21.0,1:12.917,0.0,,18.459,0.0,32.848,0.0,21.61,0.0,103.3,31:22.229,08:46,0:18.459,0:32.848,0:21.610,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,22.0,1:12.401,0.0,B,17.285,0.0,28.921,0.0,26.195,0.0,104.0,32:34.630,08:47,0:17.285,0:28.921,0:26.195,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,23.0,5:48.802,0.0,,4:53.957,0.0,33.199,0.0,21.646,0.0,21.6,38:23.432,08:53,4:53.957,0:33.199,0:21.646,,SÃ©bastien BUEMI,0:04:48.179,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,24.0,1:10.984,0.0,,19.530,0.0,31.404,0.0,20.05,0.0,106.1,39:34.416,08:54,0:19.530,0:31.404,0:20.050,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,25.0,1:03.995,3.0,,16.830,3.0,28.046999999999997,2.0,19.118,2.0,117.7,40:38.411,08:55,0:16.830,0:28.047,0:19.118,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,26.0,1:13.319,0.0,,18.813,0.0,31.213,0.0,23.293000000000003,0.0,102.7,41:51.730,08:56,0:18.813,0:31.213,0:23.293,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,27.0,1:06.593,0.0,,17.984,0.0,28.899,0.0,19.71,0.0,113.1,42:58.323,08:57,0:17.984,0:28.899,0:19.710,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,28.0,1:06.690,0.0,,18.029,0.0,28.919,0.0,19.742,0.0,112.9,44:05.013,08:59,0:18.029,0:28.919,0:19.742,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
9.0,0.0,29.0,1:06.659,0.0,,18.020,0.0,28.89,0.0,19.749000000000002,0.0,113.0,45:11.672,09:00,0:18.020,0:28.890,0:19.749,,SÃ©bastien BUEMI,,,,Renault e.Dams,,,./sampledata/2015-2016\Mexico\FP1\23_Analysis_Non Qualifying Practice 1.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,1.0,1:46.745,0.0,,54.210,0.0,31.45,0.0,21.085,0.0,70.6,1:46.745,10:31,0:54.210,0:31.450,0:21.085,,Nelson PIQUET JR,0:00:44.147,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,2.0,1:10.577,0.0,,19.864,0.0,30.295,0.0,20.418,0.0,106.7,2:57.322,10:32,0:19.864,0:30.295,0:20.418,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,3.0,1:07.758,0.0,,18.296,0.0,29.56,0.0,19.902,0.0,111.1,4:05.080,10:34,0:18.296,0:29.560,0:19.902,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,4.0,1:06.809,0.0,,17.907,0.0,29.014,0.0,19.887999999999998,0.0,112.7,5:11.889,10:35,0:17.907,0:29.014,0:19.888,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,5.0,1:07.775,0.0,,18.121,0.0,29.368000000000002,0.0,20.285999999999998,0.0,111.1,6:19.664,10:36,0:18.121,0:29.368,0:20.286,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,6.0,1:08.248,0.0,,17.953,0.0,29.051,0.0,21.244,0.0,110.4,7:27.912,10:37,0:17.953,0:29.051,0:21.244,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,7.0,1:07.449,0.0,,18.073,0.0,29.177,0.0,20.199,0.0,111.7,8:35.361,10:38,0:18.073,0:29.177,0:20.199,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,8.0,1:07.156,0.0,,18.043,0.0,29.184,0.0,19.929000000000002,0.0,112.1,9:42.517,10:39,0:18.043,0:29.184,0:19.929,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,9.0,1:07.265,0.0,,18.071,0.0,29.147,0.0,20.047,0.0,112.0,10:49.782,10:40,0:18.071,0:29.147,0:20.047,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,10.0,1:11.322,0.0,B,18.049,0.0,29.27,0.0,24.003,0.0,105.6,12:01.104,10:42,0:18.049,0:29.270,0:24.003,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,11.0,9:08.686,0.0,,8:18.989,0.0,29.904,0.0,19.793,0.0,13.7,21:09.790,10:51,8:18.989,0:29.904,0:19.793,,Nelson PIQUET JR,0:08:12.735,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,12.0,1:09.818,0.0,,17.626,0.0,32.919000000000004,0.0,19.273,0.0,107.9,22:19.608,10:52,0:17.626,0:32.919,0:19.273,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,13.0,1:04.620,2.0,,16.963,2.0,28.454,2.0,19.203,2.0,116.5,23:24.228,10:53,0:16.963,0:28.454,0:19.203,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,14.0,1:05.927,0.0,,17.485,0.0,28.789,0.0,19.653,0.0,114.2,24:30.155,10:54,0:17.485,0:28.789,0:19.653,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
1.0,0.0,15.0,1:10.711,0.0,B,17.393,0.0,28.895,0.0,24.423000000000002,0.0,106.5,25:40.866,10:55,0:17.393,0:28.895,0:24.423,,Nelson PIQUET JR,,,,NEXTEV TCR Formula E Team,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,1.0,7:17.341,0.0,,6:27.093,0.0,29.726999999999997,0.0,20.521,0.0,17.2,7:17.341,10:37,6:27.093,0:29.727,0:20.521,,Lucas DI GRASSI,0:06:17.499,,,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,2.0,1:07.797,0.0,,17.682,0.0,28.778000000000002,0.0,21.337,0.0,111.1,8:25.138,10:38,0:17.682,0:28.778,0:21.337,,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,3.0,1:03.748,2.0,,17.006,2.0,27.820999999999998,3.0,18.921,0.0,118.1,9:28.886,10:39,0:17.006,0:27.821,0:18.921,,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,4.0,1:13.265,0.0,,20.116,0.0,32.63,0.0,20.519000000000002,0.0,102.8,10:42.151,10:40,0:20.116,0:32.630,0:20.519,,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,5.0,1:04.398,0.0,,17.014,0.0,28.569000000000003,0.0,18.815,2.0,116.9,11:46.549,10:41,0:17.014,0:28.569,0:18.815,,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
11.0,0.0,6.0,1:31.481,0.0,B,19.706,0.0,29.836,0.0,41.93899999999999,0.0,82.3,13:18.030,10:43,0:19.706,0:29.836,0:41.939,,Lucas DI GRASSI,,,,ABT Schaeffler Audi Sport,,,./sampledata/2015-2016\Mexico\FP2\23_Analysis_Non Qualifying Practice 2.CSV,,,,,,,,,,,,,,,,,,,,
