ï»¿POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH,LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 35,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25,ï»¿TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,Unnamed: 8,ï»¿POSITION,STATUS,LAPS,TOTAL_TIME,FL_LAPNUM,FL_TIME,FL_KPH,Unnamed: 37,POWER,Unnamed: 26
,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,3.0,1.0,12.0,7:12.588,0.0,,6:12.220,0.0,39.529,0.0,20.839000000000002,0.0,17.4,26:59.112,10:26:59.112,6:12.220,0:39.529,0:20.839,,Nelson PIQUET,0:06:03.331,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,3.0,1.0,13.0,1:00.625,0.0,,13.990,0.0,27.927,0.0,18.708,0.0,124.3,27:59.737,10:27:59.737,0:13.990,0:27.927,0:18.708,,Nelson PIQUET,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,3.0,1.0,14.0,1:26.632,0.0,,17.090,0.0,45.516999999999996,0.0,24.025,0.0,87.0,29:26.369,10:29:26.369,0:17.090,0:45.517,0:24.025,,Nelson PIQUET,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,3.0,1.0,15.0,1:01.486,0.0,,14.241,0.0,28.272,0.0,18.973,0.0,122.5,30:27.855,10:30:27.855,0:14.241,0:28.272,0:18.973,,Nelson PIQUET,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,1.0,1:12.896,0.0,,22.607,0.0,30.12,0.0,20.169,0.0,97.5,1:12.896,10:01:12.896,0:22.607,0:30.120,0:20.169,,AndrÃ© LOTTERER,0:00:11.460,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,2.0,59.923,2.0,,13.678,2.0,27.874000000000002,0.0,18.371,2.0,125.7,2:12.819,10:02:12.819,0:13.678,0:27.874,0:18.371,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,3.0,1:00.870,0.0,,13.996,0.0,28.078000000000003,0.0,18.796,0.0,123.8,3:13.689,10:03:13.689,0:13.996,0:28.078,0:18.796,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,4.0,1:15.328,0.0,,18.497,0.0,36.528,0.0,20.303,0.0,100.0,4:29.017,10:04:29.017,0:18.497,0:36.528,0:20.303,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,5.0,1:01.730,0.0,,14.793,0.0,28.035999999999998,0.0,18.901,0.0,122.1,5:30.747,10:05:30.747,0:14.793,0:28.036,0:18.901,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,6.0,1:01.970,0.0,,14.666,0.0,28.221,0.0,19.083,0.0,121.6,6:32.717,10:06:32.717,0:14.666,0:28.221,0:19.083,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,7.0,1:02.093,0.0,,14.724,0.0,28.337,0.0,19.032,0.0,121.3,7:34.810,10:07:34.810,0:14.724,0:28.337,0:19.032,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,8.0,1:19.227,0.0,,16.055,0.0,39.818000000000005,0.0,23.354,0.0,95.1,8:54.037,10:08:54.037,0:16.055,0:39.818,0:23.354,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,9.0,1:03.994,0.0,,14.214,0.0,28.011,0.0,21.769000000000002,0.0,117.7,9:58.031,10:09:58.031,0:14.214,0:28.011,0:21.769,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,10.0,1:18.441,0.0,,14.334,0.0,37.656,0.0,26.451,0.0,96.1,11:16.472,10:11:16.472,0:14.334,0:37.656,0:26.451,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,11.0,1:28.022,0.0,,23.869,0.0,41.285,0.0,22.868000000000002,0.0,85.6,12:44.494,10:12:44.494,0:23.869,0:41.285,0:22.868,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,12.0,1:00.871,0.0,,14.268,0.0,27.773000000000003,0.0,18.83,0.0,123.8,13:45.365,10:13:45.365,0:14.268,0:27.773,0:18.830,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,13.0,1:02.006,0.0,,14.130,0.0,28.680999999999997,0.0,19.195,0.0,121.5,14:47.371,10:14:47.371,0:14.130,0:28.681,0:19.195,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,14.0,1:07.151,0.0,B,14.351,0.0,28.585,0.0,24.215,0.0,112.2,15:54.522,10:15:54.522,0:14.351,0:28.585,0:24.215,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,15.0,9:38.009,0.0,,8:34.938,0.0,41.148,0.0,21.923000000000002,0.0,13.0,25:32.531,10:25:32.531,8:34.938,0:41.148,0:21.923,,AndrÃ© LOTTERER,0:08:25.257,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,16.0,1:00.134,0.0,,13.799,0.0,27.743000000000002,2.0,18.592,0.0,125.3,26:32.665,10:26:32.665,0:13.799,0:27.743,0:18.592,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,17.0,1:01.803,0.0,,14.265,0.0,28.485,0.0,19.053,0.0,121.9,27:34.468,10:27:34.468,0:14.265,0:28.485,0:19.053,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,18.0,1:29.560,0.0,,20.869,0.0,47.369,0.0,21.322,0.0,84.1,29:04.028,10:29:04.028,0:20.869,0:47.369,0:21.322,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,DS TECHEETAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,36.0,1.0,19.0,1:00.938,0.0,,14.184,0.0,27.964000000000002,0.0,18.79,0.0,123.6,30:04.966,10:30:04.966,0:14.184,0:27.964,0:18.790,,AndrÃ© LOTTERER,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,1.0,1:23.957,0.0,,27.797,0.0,34.199,0.0,21.961,0.0,84.7,1:23.957,10:01:23.957,0:27.797,0:34.199,0:21.961,,Robin FRIJNS,0:00:15.086,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,2.0,1:01.506,0.0,,14.287,0.0,27.961,0.0,19.258,0.0,122.5,2:25.463,10:02:25.463,0:14.287,0:27.961,0:19.258,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,3.0,1:01.378,0.0,,14.263,0.0,28.433000000000003,0.0,18.682000000000002,0.0,122.8,3:26.841,10:03:26.841,0:14.263,0:28.433,0:18.682,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,4.0,1:08.812,0.0,B,15.017,0.0,28.94,0.0,24.855,0.0,109.5,4:35.653,10:04:35.653,0:15.017,0:28.940,0:24.855,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,5.0,8:56.893,0.0,,7:47.750,0.0,44.949,0.0,24.194000000000003,0.0,14.0,13:32.546,10:13:32.546,7:47.750,0:44.949,0:24.194,,Robin FRIJNS,0:07:41.254,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,6.0,59.830,0.0,,13.805,0.0,27.488000000000003,2.0,18.537,0.0,125.9,14:32.376,10:14:32.376,0:13.805,0:27.488,0:18.537,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,7.0,1:10.909,0.0,B,16.580,0.0,29.603,0.0,24.726,0.0,106.3,15:43.285,10:15:43.285,0:16.580,0:29.603,0:24.726,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,8.0,12:29.737,0.0,,11:38.984,0.0,31.443,0.0,19.31,0.0,10.0,28:13.022,10:28:13.022,11:38.984,0:31.443,0:19.310,,Robin FRIJNS,0:11:32.438,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,9.0,59.742,2.0,,13.624,2.0,27.753,0.0,18.365,2.0,126.1,29:12.764,10:29:12.764,0:13.624,0:27.753,0:18.365,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Envision Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,4.0,1.0,10.0,1:02.550,0.0,,14.436,0.0,28.624000000000002,0.0,19.49,0.0,120.5,30:15.314,10:30:15.314,0:14.436,0:28.624,0:19.490,,Robin FRIJNS,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,1.0,3:52.349,0.0,,2:58.553,0.0,34.431,0.0,19.365,0.0,30.6,3:52.349,10:03:52.349,2:58.553,0:34.431,0:19.365,,Edoardo MORTARA,0:02:45.140,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,2.0,1:00.529,0.0,,14.119,2.0,27.838,2.0,18.572,0.0,124.5,4:52.878,10:04:52.878,0:14.119,0:27.838,0:18.572,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,3.0,1:10.524,0.0,,17.442,0.0,33.187,0.0,19.895,0.0,106.8,6:03.402,10:06:03.402,0:17.442,0:33.187,0:19.895,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,4.0,1:07.952,0.0,B,14.613,0.0,28.458000000000002,0.0,24.881,0.0,110.9,7:11.354,10:07:11.354,0:14.613,0:28.458,0:24.881,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,5.0,3:39.517,0.0,,2:50.228,0.0,29.647,0.0,19.642,0.0,34.3,10:50.871,10:10:50.871,2:50.228,0:29.647,0:19.642,,Edoardo MORTARA,0:02:41.809,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,6.0,1:02.246,0.0,,14.902,0.0,28.366999999999997,0.0,18.977,0.0,121.0,11:53.117,10:11:53.117,0:14.902,0:28.367,0:18.977,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,7.0,1:02.424,0.0,,14.860,0.0,28.416999999999998,0.0,19.147000000000002,0.0,120.7,12:55.541,10:12:55.541,0:14.860,0:28.417,0:19.147,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,8.0,1:02.038,0.0,,14.667,0.0,28.295,0.0,19.076,0.0,121.5,13:57.579,10:13:57.579,0:14.667,0:28.295,0:19.076,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,9.0,1:02.290,0.0,,14.670,0.0,28.299,0.0,19.320999999999998,0.0,121.0,14:59.869,10:14:59.869,0:14.670,0:28.299,0:19.321,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,10.0,1:09.090,0.0,B,14.804,0.0,28.651,0.0,25.635,0.0,109.1,16:08.959,10:16:08.959,0:14.804,0:28.651,0:25.635,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,11.0,8:01.329,0.0,,7:09.275,0.0,31.756999999999998,0.0,20.297,0.0,15.7,24:10.288,10:24:10.288,7:09.275,0:31.757,0:20.297,,Edoardo MORTARA,0:07:02.287,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,12.0,1:00.414,2.0,,14.162,0.0,27.98,0.0,18.272000000000002,2.0,124.7,25:10.702,10:25:10.702,0:14.162,0:27.980,0:18.272,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,13.0,1:03.109,0.0,,15.335,0.0,28.818,0.0,18.956,0.0,119.4,26:13.811,10:26:13.811,0:15.335,0:28.818,0:18.956,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,48.0,1.0,14.0,1:06.673,0.0,B,14.336,0.0,28.182,0.0,24.155,0.0,113.0,27:20.484,10:27:20.484,0:14.336,0:28.182,0:24.155,,Edoardo MORTARA,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,1.0,4:13.626,0.0,,3:11.151,0.0,42.11,0.0,20.365,0.0,28.0,4:13.626,10:04:13.626,3:11.151,0:42.110,0:20.365,,Stoffel VANDOORNE,0:02:58.406,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,2.0,1:01.305,0.0,,14.194,0.0,28.69,0.0,18.421,0.0,122.9,5:14.931,10:05:14.931,0:14.194,0:28.690,0:18.421,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,3.0,1:07.969,0.0,,16.115,0.0,28.485,0.0,23.369,0.0,110.9,6:22.900,10:06:22.900,0:16.115,0:28.485,0:23.369,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,4.0,1:14.287,0.0,B,17.065,0.0,32.013000000000005,0.0,25.209,0.0,101.4,7:37.187,10:07:37.187,0:17.065,0:32.013,0:25.209,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,5.0,1:52.255,0.0,,1:03.575,0.0,29.535999999999998,0.0,19.144000000000002,0.0,67.1,9:29.442,10:09:29.442,1:03.575,0:29.536,0:19.144,,Stoffel VANDOORNE,0:00:56.747,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,6.0,1:02.652,0.0,,15.182,0.0,28.377,0.0,19.093,0.0,120.3,10:32.094,10:10:32.094,0:15.182,0:28.377,0:19.093,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,7.0,1:02.239,0.0,,14.725,0.0,28.451,0.0,19.063,0.0,121.1,11:34.333,10:11:34.333,0:14.725,0:28.451,0:19.063,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,8.0,1:02.595,0.0,,15.136,0.0,28.309,0.0,19.15,0.0,120.4,12:36.928,10:12:36.928,0:15.136,0:28.309,0:19.150,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,9.0,1:02.459,0.0,,14.875,0.0,28.406,0.0,19.178,0.0,120.6,13:39.387,10:13:39.387,0:14.875,0:28.406,0:19.178,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,10.0,1:02.378,0.0,,14.734,0.0,28.456999999999997,0.0,19.187,0.0,120.8,14:41.765,10:14:41.765,0:14.734,0:28.457,0:19.187,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,11.0,1:02.581,0.0,,14.751,0.0,28.615,0.0,19.215,0.0,120.4,15:44.346,10:15:44.346,0:14.751,0:28.615,0:19.215,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,12.0,1:03.229,0.0,,15.388,0.0,28.643,0.0,19.198,0.0,119.2,16:47.575,10:16:47.575,0:15.388,0:28.643,0:19.198,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,13.0,1:02.826,0.0,,15.127,0.0,28.493000000000002,0.0,19.206,0.0,119.9,17:50.401,10:17:50.401,0:15.127,0:28.493,0:19.206,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,14.0,1:10.471,0.0,B,14.853,0.0,29.54,0.0,26.078000000000003,0.0,106.9,19:00.872,10:19:00.872,0:14.853,0:29.540,0:26.078,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,15.0,6:07.071,0.0,,5:14.617,0.0,32.314,0.0,20.14,0.0,20.5,25:07.943,10:25:07.943,5:14.617,0:32.314,0:20.140,,Stoffel VANDOORNE,0:05:07.049,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,16.0,59.687,2.0,,13.718,2.0,27.781999999999996,2.0,18.187,2.0,126.2,26:07.630,10:26:07.630,0:13.718,0:27.782,0:18.187,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,HWA RACELAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,./sampledata/2018-2019\Mexico\FP2\23_Analysis_Free Practice 2.CSV,5.0,1.0,17.0,1:03.293,0.0,,14.268,0.0,29.829,0.0,19.195999999999998,0.0,119.0,27:10.923,10:27:10.923,0:14.268,0:29.829,0:19.196,,Stoffel VANDOORNE,,,,,,,,,,,,,,,,,,,,,,
