ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,19.0,1:33.188,0.0,,16.921,0.0,34.373,0.0,41.894,0.0,113.0,30:44.397,16:34,0:16.921,0:34.373,0:41.894,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,20.0,2:03.239,0.0,,27.351999999999997,0.0,46.542,0.0,49.345,0.0,85.4,32:47.636,16:36,0:27.352,0:46.542,0:49.345,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,21.0,1:51.633,0.0,,22.903000000000002,0.0,42.099,0.0,46.631,0.0,94.3,34:39.269,16:38,0:22.903,0:42.099,0:46.631,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,22.0,2:25.581,0.0,,21.21,0.0,46.843,0.0,1:17.528,0.0,72.3,37:04.850,16:40,0:21.210,0:46.843,1:17.528,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,23.0,2:19.096,0.0,,41.818999999999996,0.0,54.793,0.0,42.484,0.0,75.7,39:23.946,16:43,0:41.819,0:54.793,0:42.484,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,24.0,1:30.804,0.0,,16.163,0.0,34.403,0.0,40.238,2.0,116.0,40:54.750,16:44,0:16.163,0:34.403,0:40.238,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,25.0,1:30.620,0.0,,15.99,2.0,34.120,0.0,40.510,0.0,116.2,42:25.370,16:46,0:15.990,0:34.120,0:40.510,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,26.0,1:30.512,0.0,,16.038,0.0,34.084,0.0,40.390,0.0,116.3,43:55.882,16:47,0:16.038,0:34.084,0:40.390,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,27.0,1:30.040,0.0,,16.055,0.0,33.491,0.0,40.494,0.0,116.9,45:25.922,16:49,0:16.055,0:33.491,0:40.494,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,28.0,1:29.774,2.0,,16.064,0.0,33.232,2.0,40.478,0.0,117.3,46:55.696,16:50,0:16.064,0:33.232,0:40.478,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,29.0,1:30.418,0.0,,16.116,0.0,33.437,0.0,40.865,0.0,116.5,48:26.114,16:52,0:16.116,0:33.437,0:40.865,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,30.0,1:30.510,0.0,,16.627,0.0,33.567,0.0,40.316,0.0,116.3,49:56.624,16:53,0:16.627,0:33.567,0:40.316,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,31.0,1:31.663,0.0,,17.317999999999998,0.0,33.391,0.0,40.954,0.0,114.9,51:28.287,16:55,0:17.318,0:33.391,0:40.954,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,32.0,1:31.648,0.0,,16.0,0.0,33.851,0.0,41.797,0.0,114.9,52:59.935,16:56,0:16.000,0:33.851,0:41.797,,Qing Hua MA,,,
,,,,,,,,,,Team Aguri,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,77.0,0.0,33.0,1:35.118,0.0,,16.623,0.0,33.898,0.0,44.597,0.0,110.7,54:35.053,16:58,0:16.623,0:33.898,0:44.597,,Qing Hua MA,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,1.0,1:36.793,0.0,,21.06,0.0,34.370,0.0,41.363,0.0,108.8,1:36.793,16:05,0:21.060,0:34.370,0:41.363,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,2.0,1:30.515,0.0,,16.812,0.0,33.167,0.0,40.536,0.0,116.3,3:07.308,16:06,0:16.812,0:33.167,0:40.536,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,3.0,1:29.518,0.0,,16.445,0.0,33.093,0.0,39.980,0.0,117.6,4:36.826,16:08,0:16.445,0:33.093,0:39.980,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,4.0,1:29.024,0.0,,16.195999999999998,0.0,32.960,0.0,39.868,0.0,118.3,6:05.850,16:09,0:16.196,0:32.960,0:39.868,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,5.0,1:28.716,0.0,,16.208,0.0,32.631,0.0,39.877,0.0,118.7,7:34.566,16:11,0:16.208,0:32.631,0:39.877,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,6.0,1:28.394,0.0,,16.325,0.0,32.577,0.0,39.492,0.0,119.1,9:02.960,16:12,0:16.325,0:32.577,0:39.492,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,7.0,1:28.393,0.0,,16.250999999999998,0.0,32.661,0.0,39.481,0.0,119.1,10:31.353,16:14,0:16.251,0:32.661,0:39.481,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,8.0,1:28.491,0.0,,16.070999999999998,0.0,32.725,0.0,39.695,0.0,119.0,11:59.844,16:15,0:16.071,0:32.725,0:39.695,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,9.0,1:28.501,0.0,,16.192999999999998,0.0,32.751,0.0,39.557,0.0,119.0,13:28.345,16:17,0:16.193,0:32.751,0:39.557,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,10.0,1:28.914,0.0,,16.044,0.0,33.308,0.0,39.562,0.0,118.4,14:57.259,16:18,0:16.044,0:33.308,0:39.562,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,11.0,1:28.867,0.0,,16.274,0.0,32.497,0.0,40.096,0.0,118.5,16:26.126,16:20,0:16.274,0:32.497,0:40.096,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,12.0,1:28.817,0.0,,16.32,0.0,32.754,0.0,39.743,0.0,118.6,17:54.943,16:21,0:16.320,0:32.754,0:39.743,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,13.0,1:28.439,0.0,,16.105999999999998,0.0,32.665,0.0,39.668,0.0,119.1,19:23.382,16:22,0:16.106,0:32.665,0:39.668,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,14.0,1:28.613,0.0,,16.028,0.0,32.910,0.0,39.675,0.0,118.8,20:51.995,16:24,0:16.028,0:32.910,0:39.675,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,15.0,1:28.791,0.0,,16.105999999999998,0.0,32.720,0.0,39.965,0.0,118.6,22:20.786,16:25,0:16.106,0:32.720,0:39.965,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,16.0,1:28.871,0.0,,16.175,0.0,32.808,0.0,39.888,0.0,118.5,23:49.657,16:27,0:16.175,0:32.808,0:39.888,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,17.0,2:39.774,0.0,,16.465,0.0,33.519,0.0,1:49.790,0.0,65.9,26:29.431,16:30,0:16.465,0:33.519,1:49.790,,Nicolas PROST,0:01:11.373,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,18.0,1:29.857,0.0,,16.726,0.0,33.297,0.0,39.834,0.0,117.2,27:59.288,16:31,0:16.726,0:33.297,0:39.834,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,19.0,1:29.416,0.0,,16.665,0.0,32.824,0.0,39.927,0.0,117.8,29:28.704,16:33,0:16.665,0:32.824,0:39.927,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,20.0,1:49.125,0.0,,16.226,0.0,32.757,0.0,1:00.142,0.0,96.5,31:17.829,16:34,0:16.226,0:32.757,1:00.142,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,21.0,2:25.764,0.0,,29.193,0.0,52.149,0.0,1:04.422,0.0,72.2,33:43.593,16:37,0:29.193,0:52.149,1:04.422,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,22.0,3:08.371,0.0,,27.962,0.0,1:20.251,0.0,1:20.158,0.0,55.9,36:51.964,16:40,0:27.962,1:20.251,1:20.158,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,23.0,2:20.162,0.0,,38.382,0.0,55.512,0.0,46.268,0.0,75.1,39:12.126,16:42,0:38.382,0:55.512,0:46.268,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,24.0,1:28.336,0.0,,16.22,0.0,32.416,0.0,39.700,0.0,119.2,40:40.462,16:44,0:16.220,0:32.416,0:39.700,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,25.0,1:27.934,0.0,,15.995,0.0,32.535,0.0,39.404,2.0,119.7,42:08.396,16:45,0:15.995,0:32.535,0:39.404,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,26.0,1:27.732,0.0,,15.914000000000001,0.0,32.154,2.0,39.664,0.0,120.0,43:36.128,16:47,0:15.914,0:32.154,0:39.664,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,27.0,1:28.391,0.0,,15.869000000000002,2.0,32.220,0.0,40.302,0.0,119.1,45:04.519,16:48,0:15.869,0:32.220,0:40.302,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,28.0,1:27.571,2.0,,15.884,0.0,32.264,0.0,39.423,0.0,120.2,46:32.090,16:50,0:15.884,0:32.264,0:39.423,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,29.0,1:28.001,0.0,,16.049,0.0,32.439,0.0,39.513,0.0,119.7,48:00.091,16:51,0:16.049,0:32.439,0:39.513,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,30.0,1:28.552,0.0,,16.168,0.0,32.811,0.0,39.573,0.0,118.9,49:28.643,16:53,0:16.168,0:32.811,0:39.573,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,31.0,1:28.326,0.0,,16.083,0.0,32.626,0.0,39.617,0.0,119.2,50:56.969,16:54,0:16.083,0:32.626,0:39.617,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,32.0,1:29.555,0.0,,16.076,0.0,32.906,0.0,40.573,0.0,117.6,52:26.524,16:56,0:16.076,0:32.906,0:40.573,,Nicolas PROST,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,8.0,0.0,33.0,1:30.129,0.0,,16.258,0.0,33.120,0.0,40.751,0.0,116.8,53:56.653,16:57,0:16.258,0:33.120,0:40.751,,Nicolas PROST,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,1.0,1:38.366,0.0,,22.296,0.0,34.325,0.0,41.745,0.0,107.0,1:38.366,16:05,0:22.296,0:34.325,0:41.745,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,2.0,1:31.213,0.0,,16.781,0.0,33.619,0.0,40.813,0.0,115.4,3:09.579,16:06,0:16.781,0:33.619,0:40.813,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,3.0,1:30.395,0.0,,16.475,0.0,33.172,0.0,40.748,0.0,116.5,4:39.974,16:08,0:16.475,0:33.172,0:40.748,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,4.0,1:30.032,0.0,,16.317999999999998,0.0,33.255,0.0,40.459,0.0,117.0,6:10.006,16:09,0:16.318,0:33.255,0:40.459,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,5.0,1:29.514,0.0,,16.281,0.0,32.986,0.0,40.247,0.0,117.6,7:39.520,16:11,0:16.281,0:32.986,0:40.247,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,6.0,1:29.654,0.0,,16.180999999999997,0.0,32.996,0.0,40.477,0.0,117.5,9:09.174,16:12,0:16.181,0:32.996,0:40.477,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,7.0,1:29.867,0.0,,16.238,0.0,33.170,0.0,40.459,0.0,117.2,10:39.041,16:14,0:16.238,0:33.170,0:40.459,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,8.0,1:30.103,0.0,,16.438,0.0,33.007,0.0,40.658,0.0,116.9,12:09.144,16:15,0:16.438,0:33.007,0:40.658,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,9.0,1:29.962,0.0,,16.319000000000003,0.0,33.236,0.0,40.407,0.0,117.0,13:39.106,16:17,0:16.319,0:33.236,0:40.407,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,10.0,1:30.171,0.0,,16.285,0.0,33.221,0.0,40.665,0.0,116.8,15:09.277,16:18,0:16.285,0:33.221,0:40.665,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,11.0,1:29.852,0.0,,16.418,0.0,32.952,0.0,40.482,0.0,117.2,16:39.129,16:20,0:16.418,0:32.952,0:40.482,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,12.0,1:29.678,0.0,,16.344,0.0,32.716,0.0,40.618,0.0,117.4,18:08.807,16:21,0:16.344,0:32.716,0:40.618,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,13.0,1:30.065,0.0,,16.363,0.0,33.130,0.0,40.572,0.0,116.9,19:38.872,16:23,0:16.363,0:33.130,0:40.572,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,14.0,1:30.258,0.0,,16.438,0.0,32.969,0.0,40.851,0.0,116.7,21:09.130,16:24,0:16.438,0:32.969,0:40.851,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,15.0,1:30.674,0.0,,16.537,0.0,32.915,0.0,41.222,0.0,116.1,22:39.804,16:26,0:16.537,0:32.915,0:41.222,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,16.0,2:39.477,0.0,,16.453,0.0,33.520,0.0,1:49.504,0.0,66.0,25:19.281,16:28,0:16.453,0:33.520,1:49.504,,Oliver TURVEY,0:01:10.440,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,17.0,1:29.356,0.0,,16.832,0.0,32.869,0.0,39.655,2.0,117.8,26:48.637,16:30,0:16.832,0:32.869,0:39.655,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,18.0,1:31.380,0.0,,16.746,0.0,33.206,0.0,41.428,0.0,115.2,28:20.017,16:31,0:16.746,0:33.206,0:41.428,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,19.0,1:31.738,0.0,,16.73,0.0,33.672,0.0,41.336,0.0,114.8,29:51.755,16:33,0:16.730,0:33.672,0:41.336,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,20.0,1:57.111,0.0,,16.378,0.0,38.080,0.0,1:02.653,0.0,89.9,31:48.866,16:35,0:16.378,0:38.080,1:02.653,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,21.0,2:19.770,0.0,,28.443,0.0,50.193,0.0,1:01.134,0.0,75.3,34:08.636,16:37,0:28.443,0:50.193,1:01.134,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,22.0,2:45.733,0.0,,28.795,0.0,57.298,0.0,1:19.640,0.0,63.5,36:54.369,16:40,0:28.795,0:57.298,1:19.640,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,23.0,2:19.746,0.0,,39.198,0.0,54.927,0.0,45.621,0.0,75.4,39:14.115,16:42,0:39.198,0:54.927,0:45.621,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,24.0,1:28.660,0.0,,15.974,0.0,32.616,0.0,40.070,0.0,118.8,40:42.775,16:44,0:15.974,0:32.616,0:40.070,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,25.0,1:28.576,2.0,,15.922,0.0,32.640,0.0,40.014,0.0,118.9,42:11.351,16:45,0:15.922,0:32.640,0:40.014,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,26.0,1:29.370,0.0,,16.197,0.0,33.030,0.0,40.143,0.0,117.8,43:40.721,16:47,0:16.197,0:33.030,0:40.143,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,27.0,1:28.756,0.0,,16.291,0.0,32.706,0.0,39.759,0.0,118.6,45:09.477,16:48,0:16.291,0:32.706,0:39.759,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,28.0,1:29.154,0.0,,16.212,0.0,32.974,0.0,39.968,0.0,118.1,46:38.631,16:50,0:16.212,0:32.974,0:39.968,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,29.0,1:29.069,0.0,,15.880999999999998,2.0,32.629,0.0,40.559,0.0,118.2,48:07.700,16:51,0:15.881,0:32.629,0:40.559,,Oliver TURVEY,,,
,,,,,,,,,,NEXTEV TCR Formula E Team,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,88.0,0.0,30.0,1:28.757,0.0,,16.163,0.0,32.720,0.0,39.874,0.0,118.6,49:36.457,16:53,0:16.163,0:32.720,0:39.874,,Oliver TURVEY,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,9.0,0.0,1.0,1:42.085,0.0,,25.285,0.0,35.388,0.0,41.412,0.0,103.1,1:42.085,16:05,0:25.285,0:35.388,0:41.412,,SÃ©bastien BUEMI,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,9.0,0.0,2.0,1:31.638,0.0,,16.987000000000002,0.0,33.966,0.0,40.685,0.0,114.9,3:13.723,16:06,0:16.987,0:33.966,0:40.685,,SÃ©bastien BUEMI,,,
,,,,,,,,,,Renault e.Dams,,,,,,,,,,,,,./Total_Lap_Num/2015-2016\London R9\Race\23_Analysis_Race (20).CSV,9.0,0.0,3.0,1:30.880,0.0,,16.956,0.0,33.427,0.0,40.497,0.0,115.9,4:44.603,16:08,0:16.956,0:33.427,0:40.497,,SÃ©bastien BUEMI,,,
