ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,Unnamed: 25,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 37,POWER,Unnamed: 26
5.0,1.0,2.0,1:11.450,0.0,,17.611,0.0,33.611999999999995,0.0,20.227,0.0,105.5,2:57.117,12:17:57.117,0:17.611,0:33.612,0:20.227,,Stoffel VANDOORNE,,,4,HWA RACELAB,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,1.0,3.0,1:00.844,2.0,,13.906,2.0,28.495,2.0,18.443,2.0,123.8,3:57.961,12:18:57.961,0:13.906,0:28.495,0:18.443,,Stoffel VANDOORNE,,,4,HWA RACELAB,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,1.0,4.0,2:41.257,0.0,B,15.144,0.0,29.614,0.0,1:56.499,0.0,46.7,6:39.218,12:21:39.218,0:15.144,0:29.614,1:56.499,,Stoffel VANDOORNE,,,4,HWA RACELAB,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,1.0,1.0,2:05.713,0.0,,1:09.743,0.0,34.213,0.0,21.757,0.0,56.6,2:05.713,12:17:05.713,1:09.743,0:34.213,0:21.757,,Felipe NASR,0:00:58.194,,4,GEOX DRAGON,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,1.0,2.0,1:08.749,0.0,,15.727,0.0,32.522,0.0,20.500,0.0,109.6,3:14.462,12:18:14.462,0:15.727,0:32.522,0:20.500,,Felipe NASR,,,4,GEOX DRAGON,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,1.0,3.0,1:00.210,2.0,,13.799,2.0,27.886,2.0,18.525,2.0,125.1,4:14.672,12:19:14.672,0:13.799,0:27.886,0:18.525,,Felipe NASR,,,4,GEOX DRAGON,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,1.0,1.0,3:42.344,0.0,,2:49.996,0.0,31.741999999999997,0.0,20.606,0.0,32.0,3:42.344,12:18:42.344,2:49.996,0:31.742,0:20.606,,Tom DILLMANN,0:02:39.868,,4,NIO Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,1.0,2.0,1:07.551,0.0,,16.088,0.0,30.978,0.0,20.485,0.0,111.5,4:49.895,12:19:49.895,0:16.088,0:30.978,0:20.485,,Tom DILLMANN,,,4,NIO Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,1.0,3.0,1:00.192,2.0,,13.982,2.0,27.881,2.0,18.329,2.0,125.2,5:50.087,12:20:50.087,0:13.982,0:27.881,0:18.329,,Tom DILLMANN,,,4,NIO Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Qualifying Group 4.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,1.0,4:53.003,0.0,,4:01.169,0.0,31.13,0.0,20.704,0.0,24.3,4:53.003,12:34:53.003,4:01.169,0:31.130,0:20.704,,Lucas DI GRASSI,0:03:50.124,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,2.0,59.653,2.0,,13.641,3.0,27.715,2.0,18.297,2.0,126.3,5:52.656,12:35:52.656,0:13.641,0:27.715,0:18.297,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,3.0,1:09.084,0.0,B,14.970,0.0,28.89,0.0,25.224,0.0,109.1,7:01.740,12:37:01.740,0:14.970,0:28.890,0:25.224,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,1.0,1.0,6:46.439,0.0,,5:51.799,0.0,33.668,0.0,20.971999999999998,0.0,17.5,6:46.439,12:36:46.439,5:51.799,0:33.668,0:20.972,,Felipe MASSA,0:05:39.647,,4,Venturi Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,1.0,2.0,59.695,2.0,,13.653,2.0,27.679000000000002,2.0,18.363,2.0,126.2,7:46.134,12:37:46.134,0:13.653,0:27.679,0:18.363,,Felipe MASSA,,,4,Venturi Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,1.0,3.0,1:17.054,0.0,B,15.104,0.0,31.669,0.0,30.281,0.0,97.8,9:03.188,12:39:03.188,0:15.104,0:31.669,0:30.281,,Felipe MASSA,,,4,Venturi Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,1.0,10:45.527,0.0,,9:51.649,0.0,33.409,0.0,20.469,0.0,11.0,10:45.527,12:40:45.527,9:51.649,0:33.409,0:20.469,,Oliver ROWLAND,0:09:39.068,,3,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.0,2.0,59.808,2.0,,13.646,2.0,27.726,2.0,18.436,2.0,126.0,11:45.335,12:41:45.335,0:13.646,0:27.726,0:18.436,,Oliver ROWLAND,,,3,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,1.0,1.0,2:59.893,0.0,,2:09.311,0.0,30.805999999999997,0.0,19.776,0.0,39.5,2:59.893,12:32:59.893,2:09.311,0:30.806,0:19.776,,SÃ©bastien BUEMI,0:01:57.536,,3,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,1.0,2.0,59.949,2.0,,13.691,2.0,27.89,2.0,18.368,2.0,125.7,3:59.842,12:33:59.842,0:13.691,0:27.890,0:18.368,,SÃ©bastien BUEMI,,,3,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,1.0,3.0,1:13.237,0.0,B,16.078,0.0,29.801,0.0,27.358,0.0,102.9,5:13.079,12:35:13.079,0:16.078,0:29.801,0:27.358,,SÃ©bastien BUEMI,,,3,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,1.0,1.0,1:09.868,0.0,,15.052,0.0,34.528,0.0,20.288,0.0,101.8,1:09.868,12:31:09.868,0:15.052,0:34.528,0:20.288,,Antonio Felix DA COSTA,0:00:02.823,,1,BMW i ANDRETTI MOTORSPORT,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,1.0,2.0,59.819,2.0,,13.695,2.0,27.831,2.0,18.293,2.0,126.0,2:09.687,12:32:09.687,0:13.695,0:27.831,0:18.293,,Antonio Felix DA COSTA,,,1,BMW i ANDRETTI MOTORSPORT,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,1.0,3.0,1:13.878,0.0,B,14.808,0.0,29.849,0.0,29.221,0.0,102.0,3:23.565,12:33:23.565,0:14.808,0:29.849,0:29.221,,Antonio Felix DA COSTA,,,1,BMW i ANDRETTI MOTORSPORT,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,1.0,1.0,8:43.466,0.0,,7:47.752,0.0,34.861999999999995,0.0,20.851999999999997,0.0,13.6,8:43.466,12:38:43.466,7:47.752,0:34.862,0:20.852,,Pascal WEHRLEIN,0:07:34.236,,2,MAHINDRA RACING,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,1.0,2.0,59.347,3.0,,13.669,2.0,27.601,3.0,18.077,3.0,127.0,9:42.813,12:39:42.813,0:13.669,0:27.601,0:18.077,,Pascal WEHRLEIN,,,2,MAHINDRA RACING,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,1.0,3.0,1:16.029,0.0,B,16.467,0.0,28.351999999999997,0.0,31.21,0.0,99.1,10:58.842,12:40:58.842,0:16.467,0:28.352,0:31.210,,Pascal WEHRLEIN,,,2,MAHINDRA RACING,,,./Total_Lap_Num/2018-2019\Mexico\Q\23_Analysis_Super Pole.CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,1.0,11.0,Classified,45.0,1:13:15.422,-,-,9.0,1:01.277,123.0,,Audi e-tron FE05,MICHELIN,,,,,,,2017908101.0,,,,Lucas,DI GRASSI,,BRA,BRA,DIG,1098.0,,1984081100,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,BMW i ANDRETTI MOTORSPORT,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,2.0,28.0,Classified,45.0,1:13:15.858,+0.436,+0.436,9.0,1:01.463,122.6,,BMW iFE.18,MICHELIN,,,,,,,2018020128.0,,,,Antonio Felix,DA COSTA,,PRT,PRT,DAC,3177.0,,1991083100,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,Venturi Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,3.0,48.0,Classified,45.0,1:13:16.167,+0.745,+0.309,9.0,1:01.441,122.6,,Venturi VFE05,MICHELIN,,,,,,,2014020109.0,,,,Edoardo,MORTARA,,CHE,CHE,MOR,8014.0,,1988010183,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,MAHINDRA RACING,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,4.0,64.0,Classified,45.0,1:13:16.581,+1.159,+0.414,9.0,1:01.450,122.6,,Mahindra M5Electro,MICHELIN,,,,,,,1985122700.0,,,,JÃ©rÃ´me,D'AMBROSIO,,BEL,BEL,DAM,1084.0,,1985122700,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,DS TECHEETAH,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,5.0,36.0,Classified,45.0,1:13:17.207,+1.785,+0.626,9.0,1:01.603,122.3,,DS E-TENSE FE19,MICHELIN,,,,,,,2018020118.0,,,,AndrÃ©,LOTTERER,,DEU,DEU,LOT,8013.0,,1981111900,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,MAHINDRA RACING,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,6.0,94.0,Classified,45.0,1:13:20.632,+5.210,+3.425,10.0,1:01.112,123.3,,Mahindra M5Electro,MICHELIN,,,,,,,2011806107.0,,,,Pascal,WEHRLEIN,,DEU,DEU,WEH,,,1994101800,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,7.0,20.0,Classified,45.0,1:13:21.222,+5.800,+0.590,9.0,1:01.397,122.7,,Jaguar I-Type III,MICHELIN,,,,,,,2016020101.0,,,,Mitch,EVANS,,NZL,NZL,EVA,8007.0,,1990015617,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,Venturi Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,8.0,19.0,Classified,45.0,1:13:23.506,+8.084,+2.284,9.0,1:01.557,122.4,,Venturi VFE05,MICHELIN,,,,,,,2014020109.0,,,,Felipe,MASSA,,BRA,BRA,MAS,,,1981042500,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,9.0,2.0,Classified,45.0,1:13:23.778,+8.356,+0.272,9.0,1:01.522,122.5,,Audi e-tron FE05,MICHELIN,,,,,,,2018020102.0,,,,Sam,BIRD,,GBR,GBR,BIR,1087.0,,1987010900,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,10.0,66.0,Classified,45.0,1:13:23.860,+8.438,+0.082,43.0,1:01.372,122.8,,Audi e-tron FE05,MICHELIN,,,,,,,2017908101.0,,,,Daniel,ABT,,DEU,DEU,ABT,1080.0,,1990015408,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,Envision Virgin Racing,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,11.0,4.0,Classified,45.0,1:13:24.466,+9.044,+0.606,9.0,1:01.573,122.4,,Audi e-tron FE05,MICHELIN,,,,,,,2018020102.0,,,,Robin,FRIJNS,,NLD,NLD,FRI,,,1991080701,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,NIO Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,12.0,16.0,Classified,45.0,1:13:26.674,+11.252,+2.208,9.0,1:01.491,122.5,,NIO Sport 004,MICHELIN,,,,,,,2017908102.0,,,,Oliver,TURVEY,,GBR,GBR,TUR,9092.0,,1987040100,,,,,
,,,,,,,,,,,,,,,,,,,,,,1,DS TECHEETAH,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,13.0,25.0,Classified,45.0,1:13:34.575,+19.153,+7.901,9.0,1:01.217,123.1,,DS E-TENSE FE19,MICHELIN,,,,,,,2018020118.0,,,,Jean-Eric,VERGNE,,FRA,FRA,JEV,1086.0,,1990042500,,,,,
,,,,,,,,,,,,,,,,,,,,,,2,BMW i ANDRETTI MOTORSPORT,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,14.0,27.0,Classified,45.0,1:13:35.893,+20.471,+1.318,10.0,1:01.233,123.1,,BMW iFE.18,MICHELIN,,,,,,,2018020128.0,,,,Alexander,SIMS,,GBR,GBR,SIM,,,1989062202,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,NIO Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,15.0,8.0,Classified,45.0,1:13:36.293,+20.871,+0.400,9.0,1:01.514,122.5,,NIO Sport 004,MICHELIN,,,,,,,2017908102.0,,,,Tom,DILLMANN,,FRA,FRA,DIL,8009.0,,1989040601,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,HWA RACELAB,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,16.0,17.0,Classified,45.0,1:13:38.694,+23.272,+2.401,36.0,1:01.599,122.3,,Venturi VFE05,MICHELIN,,,,,,,2018020105.0,,,,Gary,PAFFETT,,GBR,GBR,PAF,,,1981032400,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,GEOX DRAGON,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,17.0,7.0,Classified,45.0,1:13:56.964,+41.542,+18.270,33.0,1:01.398,122.7,,Penske EV-3,MICHELIN,,,,,,,2011110301.0,,,,JosÃ© Maria,LOPEZ,,ARG,ARG,LOP,8004.0,,1983042600,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,HWA RACELAB,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,18.0,5.0,Classified,45.0,1:13:58.847,+43.425,+1.883,10.0,1:01.154,123.2,,Venturi VFE05,MICHELIN,,,,,,,2018020105.0,,,,Stoffel,VANDOORNE,,BEL,BEL,VAN,,,1992032600,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,GEOX DRAGON,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,19.0,6.0,Classified,45.0,1:15:11.582,+1:56.160,+1:12.735,9.0,1:01.518,122.5,,Penske EV-3,MICHELIN,,,,,,,2011110301.0,,,,Felipe,NASR,,BRA,BRA,NAS,,,1990015475,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,20.0,22.0,Classified,44.0,1:12:09.310,1 Lap,1 Lap,10.0,1:01.206,123.1,,Nissan IM01,MICHELIN,,,,,,,2018020109.0,,,,Oliver,ROWLAND,,GBR,GBR,ROW,,,1992081000,,,,,
,,,,,,,,,,,,,,,,,,,,,,3,Nissan e.dams,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,21.0,23.0,Classified,44.0,1:12:09.731,1 Lap,+0.421,12.0,1:01.557,122.4,,Nissan IM01,MICHELIN,,,,,,,2018020109.0,,,,SÃ©bastien,BUEMI,,CHE,CHE,BUE,1090.0,,1988103100,,,,,
,,,,,,,,,,,,,,,,,,,,,,4,Panasonic Jaguar Racing,,,./Total_Lap_Num/2018-2019\Mexico\Race\03_Classification_Race (2).CSV,,3.0,Not classified,2.0,2:14.170,,,2.0,1:02.932,119.7,,Jaguar I-Type III,MICHELIN,,,,,,,2016020101.0,,,,Nelson,PIQUET,,BRA,BRA,PIQ,9069.0,,1985072500,,,,,
11.0,1.0,1.0,1:07.972,0.0,,18.709,0.0,30.010,0.0,19.253,0.0,104.6,1:07.972,16:04:54.695,0:18.709,0:30.010,0:19.253,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,2.0,1:02.931,0.0,,14.946,0.0,28.805,0.0,19.180,0.0,119.7,2:10.903,16:05:57.626,0:14.946,0:28.805,0:19.180,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,3.0,1:02.504,0.0,,14.837,0.0,28.623,0.0,19.044,0.0,120.5,3:13.407,16:07:00.130,0:14.837,0:28.623,0:19.044,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,4.0,1:41.405,0.0,,14.715,0.0,32.159,0.0,54.531,0.0,74.3,4:54.812,16:08:41.535,0:14.715,0:32.159,0:54.531,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,5.0,2:59.184,0.0,B,53.154,0.0,1:03.387,0.0,1:02.643,0.0,42.1,7:53.996,16:11:40.719,0:53.154,1:03.387,1:02.643,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,6.0,24:29.001,0.0,,23:16.896,0.0,42.964,0.0,29.141,0.0,5.1,32:22.997,16:36:09.720,23:16.896,0:42.964,0:29.141,,Lucas DI GRASSI,0:23:10.383,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,7.0,1:24.271,0.0,,22.742,0.0,38.608,0.0,22.921,0.0,89.4,33:47.268,16:37:33.991,0:22.742,0:38.608,0:22.921,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,8.0,1:01.632,0.0,,14.481,0.0,28.375,0.0,18.776,0.0,122.3,34:48.900,16:38:35.623,0:14.481,0:28.375,0:18.776,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,9.0,1:01.277,2.0,,14.271,0.0,28.283,0.0,18.723,2.0,123.0,35:50.177,16:39:36.900,0:14.271,0:28.283,0:18.723,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,10.0,1:01.315,0.0,,14.215,2.0,28.237,0.0,18.863,0.0,122.9,36:51.492,16:40:38.215,0:14.215,0:28.237,0:18.863,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,11.0,1:01.707,0.0,,14.361,0.0,28.313,0.0,19.033,0.0,122.1,37:53.199,16:41:39.922,0:14.361,0:28.313,0:19.033,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,12.0,1:01.818,0.0,,14.600,0.0,28.221,2.0,18.997,0.0,121.9,38:55.017,16:42:41.740,0:14.600,0:28.221,0:18.997,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,13.0,1:02.055,0.0,,14.475,0.0,28.438,0.0,19.142,0.0,121.4,39:57.072,16:43:43.795,0:14.475,0:28.438,0:19.142,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,14.0,1:01.888,0.0,,14.605,0.0,28.312,0.0,18.971,0.0,121.7,40:58.960,16:44:45.683,0:14.605,0:28.312,0:18.971,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,15.0,1:02.102,0.0,,14.666,0.0,28.309,0.0,19.127,0.0,121.3,42:01.062,16:45:47.785,0:14.666,0:28.309,0:19.127,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,16.0,1:01.893,0.0,,14.550,0.0,28.323,0.0,19.020,0.0,121.7,43:02.955,16:46:49.678,0:14.550,0:28.323,0:19.020,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,17.0,1:02.128,0.0,,14.621,0.0,28.373,0.0,19.134,0.0,121.3,44:05.083,16:47:51.806,0:14.621,0:28.373,0:19.134,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,18.0,1:02.035,0.0,,14.623,0.0,28.432,0.0,18.980,0.0,121.5,45:07.118,16:48:53.841,0:14.623,0:28.432,0:18.980,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.0,19.0,1:02.189,0.0,,14.663,0.0,28.502,0.0,19.024,0.0,121.2,46:09.307,16:49:56.030,0:14.663,0:28.502,0:19.024,,Lucas DI GRASSI,,,3,Audi Sport Abt Schaeffler Formula E Team,,,./Total_Lap_Num/2018-2019\Mexico\Race\23_Analysis_Race (1).CSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
