ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,ECM ForixTeamId,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_ECM ForixDriverId,DRIVER_*Extra 4,DRIVER_*Extra 5,Unnamed: 37,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,35.0,1:03.836,0.0,,14.931,0.0,29.389,0.0,19.516,0.0,118.0,38:05.266,16:41:49.818,0:14.931,0:29.389,0:19.516,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,36.0,1:03.882,0.0,,14.725999999999999,0.0,29.637,0.0,19.519000000000002,0.0,117.9,39:09.148,16:42:53.700,0:14.726,0:29.637,0:19.519,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,37.0,1:03.365,0.0,,14.737,0.0,28.918,0.0,19.71,0.0,118.9,40:12.513,16:43:57.065,0:14.737,0:28.918,0:19.710,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,38.0,1:03.643,0.0,,14.960999999999999,0.0,29.186,0.0,19.496,0.0,118.4,41:16.156,16:45:00.708,0:14.961,0:29.186,0:19.496,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,39.0,1:03.790,0.0,,15.015999999999998,0.0,29.172,0.0,19.602,0.0,118.1,42:19.946,16:46:04.498,0:15.016,0:29.172,0:19.602,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,40.0,1:03.435,0.0,,14.845,0.0,28.969,0.0,19.621,0.0,118.8,43:23.381,16:47:07.933,0:14.845,0:28.969,0:19.621,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,41.0,1:03.400,0.0,,14.876,0.0,29.013,0.0,19.511,0.0,118.8,44:26.781,16:48:11.333,0:14.876,0:29.013,0:19.511,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,42.0,1:04.125,0.0,,14.950999999999999,0.0,29.536,0.0,19.637999999999998,0.0,117.5,45:30.906,16:49:15.458,0:14.951,0:29.536,0:19.638,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,43.0,1:04.025,0.0,,14.962,0.0,29.400,0.0,19.663,0.0,117.7,46:34.931,16:50:19.483,0:14.962,0:29.400,0:19.663,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,44.0,1:04.030,0.0,,14.968,0.0,29.441,0.0,19.621,0.0,117.7,47:38.961,16:51:23.513,0:14.968,0:29.441,0:19.621,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,45.0,1:04.146,0.0,,15.008,0.0,29.547,0.0,19.590999999999998,0.0,117.5,48:43.107,16:52:27.659,0:15.008,0:29.547,0:19.591,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,46.0,1:04.270,0.0,,15.08,0.0,29.365,0.0,19.825,0.0,117.2,49:47.377,16:53:31.929,0:15.080,0:29.365,0:19.825,,Nelson PIQUET,,,
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,3.0,0.0,47.0,1:04.802,0.0,,15.225999999999999,0.0,29.679,0.0,19.897000000000002,0.0,116.3,50:52.179,16:54:36.731,0:15.226,0:29.679,0:19.897,,Nelson PIQUET,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,1.0,1:13.035,0.0,,20.576999999999998,0.0,32.275,0.0,20.183,0.0,103.2,1:13.035,16:04:57.587,0:20.577,0:32.275,0:20.183,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,2.0,1:04.830,0.0,,15.364,0.0,29.624,0.0,19.842,0.0,116.2,2:17.865,16:06:02.417,0:15.364,0:29.624,0:19.842,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,3.0,1:04.799,0.0,,15.304,0.0,29.615,0.0,19.88,0.0,116.3,3:22.664,16:07:07.216,0:15.304,0:29.615,0:19.880,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,4.0,1:04.250,0.0,,15.239,0.0,29.291,0.0,19.72,0.0,117.3,4:26.914,16:08:11.466,0:15.239,0:29.291,0:19.720,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,5.0,1:04.288,0.0,,15.334000000000001,0.0,29.285,0.0,19.669,0.0,117.2,5:31.202,16:09:15.754,0:15.334,0:29.285,0:19.669,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,6.0,1:04.025,0.0,,15.213,0.0,29.094,0.0,19.718,0.0,117.7,6:35.227,16:10:19.779,0:15.213,0:29.094,0:19.718,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,7.0,1:04.283,0.0,,15.172,0.0,29.408,0.0,19.703,0.0,117.2,7:39.510,16:11:24.062,0:15.172,0:29.408,0:19.703,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,8.0,1:04.112,0.0,,15.140999999999998,0.0,29.294,0.0,19.677,0.0,117.5,8:43.622,16:12:28.174,0:15.141,0:29.294,0:19.677,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,9.0,1:03.834,0.0,,15.113,2.0,29.069,0.0,19.652,0.0,118.0,9:47.456,16:13:32.008,0:15.113,0:29.069,0:19.652,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,10.0,1:04.198,0.0,,15.128,0.0,29.427,0.0,19.643,0.0,117.4,10:51.654,16:14:36.206,0:15.128,0:29.427,0:19.643,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,11.0,1:04.157,0.0,,15.13,0.0,29.247,0.0,19.78,0.0,117.4,11:55.811,16:15:40.363,0:15.130,0:29.247,0:19.780,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,12.0,1:04.112,0.0,,15.165999999999999,0.0,29.194,0.0,19.752,0.0,117.5,12:59.923,16:16:44.475,0:15.166,0:29.194,0:19.752,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,13.0,1:04.072,0.0,,15.151,0.0,29.245,0.0,19.676,0.0,117.6,14:03.995,16:17:48.547,0:15.151,0:29.245,0:19.676,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,14.0,1:04.315,0.0,,15.192,0.0,29.278,0.0,19.845,0.0,117.2,15:08.310,16:18:52.862,0:15.192,0:29.278,0:19.845,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,15.0,1:04.258,0.0,,15.232000000000001,0.0,29.238,0.0,19.788,0.0,117.3,16:12.568,16:19:57.120,0:15.232,0:29.238,0:19.788,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,16.0,1:04.524,0.0,,15.152999999999999,0.0,29.396,0.0,19.975,0.0,116.8,17:17.092,16:21:01.644,0:15.153,0:29.396,0:19.975,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,17.0,1:05.018,0.0,,15.182,0.0,30.092,0.0,19.744,0.0,115.9,18:22.110,16:22:06.662,0:15.182,0:30.092,0:19.744,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,18.0,1:04.173,0.0,,15.118,0.0,29.245,0.0,19.81,0.0,117.4,19:26.283,16:23:10.835,0:15.118,0:29.245,0:19.810,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,19.0,1:04.669,0.0,,15.220999999999998,0.0,29.435,0.0,20.012999999999998,0.0,116.5,20:30.952,16:24:15.504,0:15.221,0:29.435,0:20.013,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,20.0,1:05.027,0.0,,15.273,0.0,30.015,0.0,19.739,0.0,115.9,21:35.979,16:25:20.531,0:15.273,0:30.015,0:19.739,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,21.0,1:04.257,0.0,,15.175999999999998,0.0,29.261,0.0,19.82,0.0,117.3,22:40.236,16:26:24.788,0:15.176,0:29.261,0:19.820,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,22.0,1:04.611,0.0,,15.368,0.0,29.432,0.0,19.811,0.0,116.6,23:44.847,16:27:29.399,0:15.368,0:29.432,0:19.811,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,23.0,1:10.766,0.0,B,15.354000000000001,0.0,30.463,0.0,24.949,0.0,106.5,24:55.613,16:28:40.165,0:15.354,0:30.463,0:24.949,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,24.0,1:36.523,0.0,,48.068999999999996,0.0,29.036,0.0,19.418,2.0,78.1,26:32.136,16:30:16.688,0:48.069,0:29.036,0:19.418,,Alex LYNN,0:00:43.147,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,25.0,1:04.313,0.0,,15.452,0.0,29.195,0.0,19.666,0.0,117.2,27:36.449,16:31:21.001,0:15.452,0:29.195,0:19.666,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,26.0,1:04.534,0.0,,15.349,0.0,28.803,0.0,20.382,0.0,116.8,28:40.983,16:32:25.535,0:15.349,0:28.803,0:20.382,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,27.0,1:03.915,0.0,,15.448,0.0,28.850,0.0,19.617,0.0,117.9,29:44.898,16:33:29.450,0:15.448,0:28.850,0:19.617,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,28.0,1:04.062,0.0,,15.489,0.0,28.924,0.0,19.649,0.0,117.6,30:48.960,16:34:33.512,0:15.489,0:28.924,0:19.649,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,29.0,1:03.796,0.0,,15.312999999999999,0.0,28.761,2.0,19.722,0.0,118.1,31:52.756,16:35:37.308,0:15.313,0:28.761,0:19.722,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,30.0,1:03.793,2.0,,15.347999999999999,0.0,28.842,0.0,19.602999999999998,0.0,118.1,32:56.549,16:36:41.101,0:15.348,0:28.842,0:19.603,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,31.0,1:03.989,0.0,,15.352,0.0,28.917,0.0,19.72,0.0,117.8,34:00.538,16:37:45.090,0:15.352,0:28.917,0:19.720,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,32.0,1:04.031,0.0,,15.311,0.0,28.906,0.0,19.814,0.0,117.7,35:04.569,16:38:49.121,0:15.311,0:28.906,0:19.814,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,33.0,1:04.058,0.0,,15.339,0.0,29.001,0.0,19.718,0.0,117.6,36:08.627,16:39:53.179,0:15.339,0:29.001,0:19.718,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,34.0,1:03.991,0.0,,15.390999999999998,0.0,28.886,0.0,19.714000000000002,0.0,117.7,37:12.618,16:40:57.170,0:15.391,0:28.886,0:19.714,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,35.0,1:03.949,0.0,,15.296,0.0,29.002,0.0,19.651,0.0,117.8,38:16.567,16:42:01.119,0:15.296,0:29.002,0:19.651,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,36.0,1:04.035,0.0,,15.265,0.0,28.979,0.0,19.791,0.0,117.7,39:20.602,16:43:05.154,0:15.265,0:28.979,0:19.791,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,37.0,1:04.071,0.0,,15.347999999999999,0.0,29.021,0.0,19.702,0.0,117.6,40:24.673,16:44:09.225,0:15.348,0:29.021,0:19.702,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,38.0,1:04.944,0.0,,15.255,0.0,29.757,0.0,19.932000000000002,0.0,116.0,41:29.617,16:45:14.169,0:15.255,0:29.757,0:19.932,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,39.0,1:04.486,0.0,,15.425,0.0,29.269,0.0,19.792,0.0,116.8,42:34.103,16:46:18.655,0:15.425,0:29.269,0:19.792,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,40.0,1:04.172,0.0,,15.35,0.0,28.950,0.0,19.872,0.0,117.4,43:38.275,16:47:22.827,0:15.350,0:28.950,0:19.872,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,41.0,1:04.007,0.0,,15.321,0.0,28.952,0.0,19.734,0.0,117.7,44:42.282,16:48:26.834,0:15.321,0:28.952,0:19.734,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,42.0,1:04.098,0.0,,15.298,0.0,29.014,0.0,19.785999999999998,0.0,117.6,45:46.380,16:49:30.932,0:15.298,0:29.014,0:19.786,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,43.0,1:04.464,0.0,,15.307,0.0,29.291,0.0,19.866,0.0,116.9,46:50.844,16:50:35.396,0:15.307,0:29.291,0:19.866,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,44.0,1:04.736,0.0,,15.783,0.0,29.064,0.0,19.889,0.0,116.4,47:55.580,16:51:40.132,0:15.783,0:29.064,0:19.889,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,45.0,1:05.323,0.0,,15.435,0.0,29.472,0.0,20.416,0.0,115.3,49:00.903,16:52:45.455,0:15.435,0:29.472,0:20.416,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,46.0,1:06.571,0.0,,17.014,0.0,29.547,0.0,20.01,0.0,113.2,50:07.474,16:53:52.026,0:17.014,0:29.547,0:20.010,,Alex LYNN,,,
,,,,,,,,,,DS Virgin Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,36.0,0.0,47.0,1:07.205,0.0,,15.557,0.0,30.928,0.0,20.72,0.0,112.1,51:14.679,16:54:59.231,0:15.557,0:30.928,0:20.720,,Alex LYNN,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,1.0,1:15.269,0.0,,21.886,0.0,33.093,0.0,20.29,0.0,100.1,1:15.269,16:04:59.821,0:21.886,0:33.093,0:20.290,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,2.0,1:04.869,0.0,,15.43,0.0,29.701,0.0,19.738,0.0,116.2,2:20.138,16:06:04.690,0:15.430,0:29.701,0:19.738,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,3.0,1:04.712,0.0,,15.437000000000001,0.0,29.408,0.0,19.867,0.0,116.4,3:24.850,16:07:09.402,0:15.437,0:29.408,0:19.867,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,4.0,1:05.001,0.0,,15.225,0.0,30.127,0.0,19.649,0.0,115.9,4:29.851,16:08:14.403,0:15.225,0:30.127,0:19.649,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,5.0,1:04.445,0.0,,15.115,0.0,29.379,0.0,19.951,0.0,116.9,5:34.296,16:09:18.848,0:15.115,0:29.379,0:19.951,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,6.0,1:04.143,0.0,,15.220999999999998,0.0,29.083,0.0,19.839000000000002,0.0,117.5,6:38.439,16:10:22.991,0:15.221,0:29.083,0:19.839,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,7.0,1:04.221,0.0,,15.32,0.0,29.083,0.0,19.817999999999998,0.0,117.3,7:42.660,16:11:27.212,0:15.320,0:29.083,0:19.818,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,8.0,1:04.209,0.0,,15.35,0.0,29.058,0.0,19.801,0.0,117.3,8:46.869,16:12:31.421,0:15.350,0:29.058,0:19.801,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,9.0,1:03.979,0.0,,15.311,0.0,28.928,0.0,19.74,0.0,117.8,9:50.848,16:13:35.400,0:15.311,0:28.928,0:19.740,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,10.0,1:04.070,0.0,,15.24,0.0,28.960,0.0,19.87,0.0,117.6,10:54.918,16:14:39.470,0:15.240,0:28.960,0:19.870,,Edoardo MORTARA,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2017-2018\Mexico city\Race\23_Analysis_Race (30).CSV,4.0,0.0,11.0,1:04.248,0.0,,15.274000000000001,0.0,29.209,0.0,19.765,0.0,117.3,11:59.166,16:15:43.718,0:15.274,0:29.209,0:19.765,,Edoardo MORTARA,,,
