ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,*Extra 10,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,file_loc,ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,MANUFACTURER,Unnamed: 25,Unnamed: 37,POSITION
,,,,,,,,,,Panasonic Jaguar Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,47.0,0.0,50.0,55.959,2.0,,21.483,2.0,17.709,2.0,16.767,0.0,113.5,51:08.410,16:54:58.671,0:21.483,0:17.709,0:16.767,,Adam CARROLL,,JAGUAR,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,1.0,55.892,0.0,,20.104,0.0,18.63,0.0,17.158,0.0,113.7,55.892,16:04:46.153,0:20.104,0:18.630,0:17.158,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,2.0,56.974,0.0,,21.981,0.0,18.048,0.0,16.945,0.0,111.5,1:52.866,16:05:43.127,0:21.981,0:18.048,0:16.945,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,3.0,56.941,0.0,,21.900,0.0,18.162,0.0,16.879,0.0,111.6,2:49.807,16:06:40.068,0:21.900,0:18.162,0:16.879,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,4.0,56.318,0.0,,21.761,0.0,17.723,0.0,16.834,0.0,112.8,3:46.125,16:07:36.386,0:21.761,0:17.723,0:16.834,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,5.0,56.138,0.0,,21.612,0.0,17.695,0.0,16.831,0.0,113.2,4:42.263,16:08:32.524,0:21.612,0:17.695,0:16.831,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,6.0,55.821,0.0,,21.304,0.0,17.692,0.0,16.825,0.0,113.8,5:38.084,16:09:28.345,0:21.304,0:17.692,0:16.825,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,7.0,56.181,0.0,,21.450,0.0,17.762999999999998,0.0,16.968,0.0,113.1,6:34.265,16:10:24.526,0:21.450,0:17.763,0:16.968,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,8.0,56.391,0.0,,21.694,0.0,17.855999999999998,0.0,16.841,0.0,112.7,7:30.656,16:11:20.917,0:21.694,0:17.856,0:16.841,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,9.0,56.156,0.0,,21.622,0.0,17.805999999999997,0.0,16.728,0.0,113.1,8:26.812,16:12:17.073,0:21.622,0:17.806,0:16.728,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,10.0,56.281,0.0,,21.627,0.0,17.845,0.0,16.809,0.0,112.9,9:23.093,16:13:13.354,0:21.627,0:17.845,0:16.809,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,11.0,55.957,0.0,,21.639,0.0,17.629,0.0,16.689,0.0,113.6,10:19.050,16:14:09.311,0:21.639,0:17.629,0:16.689,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,12.0,56.018,0.0,,21.407,0.0,17.744,0.0,16.867,0.0,113.4,11:15.068,16:15:05.329,0:21.407,0:17.744,0:16.867,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,13.0,55.903,0.0,,21.454,0.0,17.764,0.0,16.685,0.0,113.7,12:10.971,16:16:01.232,0:21.454,0:17.764,0:16.685,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,14.0,55.985,0.0,,21.485,0.0,17.689,0.0,16.811,0.0,113.5,13:06.956,16:16:57.217,0:21.485,0:17.689,0:16.811,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,15.0,55.681,0.0,,21.269,2.0,17.712,0.0,16.700,0.0,114.1,14:02.637,16:17:52.898,0:21.269,0:17.712,0:16.700,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,16.0,55.549,2.0,,21.447,0.0,17.476,2.0,16.626,0.0,114.4,14:58.186,16:18:48.447,0:21.447,0:17.476,0:16.626,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,17.0,55.760,0.0,,21.273,0.0,17.71,0.0,16.777,0.0,114.0,15:53.946,16:19:44.207,0:21.273,0:17.710,0:16.777,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,18.0,56.008,0.0,,21.570,0.0,17.674,0.0,16.764,0.0,113.4,16:49.954,16:20:40.215,0:21.570,0:17.674,0:16.764,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,19.0,56.011,0.0,,21.520,0.0,17.878,0.0,16.613,2.0,113.4,17:45.965,16:21:36.226,0:21.520,0:17.878,0:16.613,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,20.0,55.746,0.0,,21.394,0.0,17.721,0.0,16.631,0.0,114.0,18:41.711,16:22:31.972,0:21.394,0:17.721,0:16.631,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,21.0,56.650,0.0,,21.905,0.0,17.980999999999998,0.0,16.764,0.0,112.2,19:38.361,16:23:28.622,0:21.905,0:17.981,0:16.764,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,22.0,1:42.351,0.0,B,23.192,0.0,18.183,0.0,1:00.976,0.0,62.1,21:20.712,16:25:10.973,0:23.192,0:18.183,1:00.976,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,23.0,1:32.350,0.0,,26.253,0.0,28.096,0.0,38.001,0.0,68.8,22:53.062,16:26:43.323,0:26.253,0:28.096,0:38.001,,Maro ENGEL,0:00:53.798,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,24.0,2:03.333,0.0,,42.552,0.0,47.301,0.0,33.480,0.0,51.5,24:56.395,16:28:46.656,0:42.552,0:47.301,0:33.480,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,25.0,2:09.064,0.0,,58.622,0.0,50.763999999999996,0.0,19.678,0.0,49.2,27:05.459,16:30:55.720,0:58.622,0:50.764,0:19.678,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,26.0,57.068,0.0,,22.209,0.0,17.957,0.0,16.902,0.0,111.3,28:02.527,16:31:52.788,0:22.209,0:17.957,0:16.902,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,27.0,56.797,0.0,,22.013,0.0,18.007,0.0,16.777,0.0,111.9,28:59.324,16:32:49.585,0:22.013,0:18.007,0:16.777,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,28.0,56.620,0.0,,21.849,0.0,18.04,0.0,16.731,0.0,112.2,29:55.944,16:33:46.205,0:21.849,0:18.040,0:16.731,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,29.0,56.706,0.0,,21.776,0.0,18.079,0.0,16.851,0.0,112.1,30:52.650,16:34:42.911,0:21.776,0:18.079,0:16.851,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,30.0,56.419,0.0,,21.623,0.0,17.875,0.0,16.921,0.0,112.6,31:49.069,16:35:39.330,0:21.623,0:17.875,0:16.921,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,31.0,56.152,0.0,,21.546,0.0,17.826,0.0,16.780,0.0,113.2,32:45.221,16:36:35.482,0:21.546,0:17.826,0:16.780,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,32.0,55.903,0.0,,21.503,0.0,17.639,0.0,16.761,0.0,113.7,33:41.124,16:37:31.385,0:21.503,0:17.639,0:16.761,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,33.0,55.611,0.0,,21.380,0.0,17.527,0.0,16.704,0.0,114.3,34:36.735,16:38:26.996,0:21.380,0:17.527,0:16.704,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,34.0,55.848,0.0,,21.465,0.0,17.666,0.0,16.717,0.0,113.8,35:32.583,16:39:22.844,0:21.465,0:17.666,0:16.717,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,35.0,55.913,0.0,,21.554,0.0,17.6,0.0,16.759,0.0,113.6,36:28.496,16:40:18.757,0:21.554,0:17.600,0:16.759,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,36.0,56.029,0.0,,21.432,0.0,17.727,0.0,16.870,0.0,113.4,37:24.525,16:41:14.786,0:21.432,0:17.727,0:16.870,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,37.0,55.822,0.0,,21.571,0.0,17.562,0.0,16.689,0.0,113.8,38:20.347,16:42:10.608,0:21.571,0:17.562,0:16.689,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,38.0,55.940,0.0,,21.540,0.0,17.608,0.0,16.792,0.0,113.6,39:16.287,16:43:06.548,0:21.540,0:17.608,0:16.792,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,39.0,55.875,0.0,,21.460,0.0,17.691,0.0,16.724,0.0,113.7,40:12.162,16:44:02.423,0:21.460,0:17.691,0:16.724,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,40.0,55.618,0.0,,21.399,0.0,17.587,0.0,16.632,0.0,114.2,41:07.780,16:44:58.041,0:21.399,0:17.587,0:16.632,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,41.0,55.616,0.0,,21.388,0.0,17.572,0.0,16.656,0.0,114.2,42:03.396,16:45:53.657,0:21.388,0:17.572,0:16.656,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,42.0,55.843,0.0,,21.474,0.0,17.657,0.0,16.712,0.0,113.8,42:59.239,16:46:49.500,0:21.474,0:17.657,0:16.712,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,43.0,55.590,0.0,,21.301,0.0,17.66,0.0,16.629,0.0,114.3,43:54.829,16:47:45.090,0:21.301,0:17.660,0:16.629,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,44.0,55.897,0.0,,21.488,0.0,17.7,0.0,16.709,0.0,113.7,44:50.726,16:48:40.987,0:21.488,0:17.700,0:16.709,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,45.0,55.872,0.0,,21.510,0.0,17.66,0.0,16.702,0.0,113.7,45:46.598,16:49:36.859,0:21.510,0:17.660,0:16.702,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,46.0,55.943,0.0,,21.486,0.0,17.72,0.0,16.737,0.0,113.6,46:42.541,16:50:32.802,0:21.486,0:17.720,0:16.737,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,47.0,55.989,0.0,,21.455,0.0,17.811,0.0,16.723,0.0,113.5,47:38.530,16:51:28.791,0:21.455,0:17.811,0:16.723,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,48.0,56.158,0.0,,21.598,0.0,17.815,0.0,16.745,0.0,113.1,48:34.688,16:52:24.949,0:21.598,0:17.815,0:16.745,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,49.0,56.302,0.0,,21.489,0.0,18.083,0.0,16.730,0.0,112.9,49:30.990,16:53:21.251,0:21.489,0:18.083,0:16.730,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,50.0,56.129,0.0,,21.708,0.0,17.739,0.0,16.682,0.0,113.2,50:27.119,16:54:17.380,0:21.708,0:17.739,0:16.682,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Venturi Formula E Team,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,5.0,0.0,51.0,57.887,0.0,,21.805,0.0,18.361,0.0,17.721,0.0,109.8,51:25.006,16:55:15.267,0:21.805,0:18.361,0:17.721,,Maro ENGEL,,VENTURI,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,1.0,1:03.311,0.0,,26.226,0.0,19.529,0.0,17.556,0.0,100.4,1:03.311,16:04:53.572,0:26.226,0:19.529,0:17.556,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,2.0,57.801,0.0,,22.738,0.0,18.111,0.0,16.952,0.0,109.9,2:01.112,16:05:51.373,0:22.738,0:18.111,0:16.952,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,3.0,57.199,0.0,,22.246,0.0,18.046,0.0,16.907,0.0,111.1,2:58.311,16:06:48.572,0:22.246,0:18.046,0:16.907,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,4.0,56.613,0.0,,21.882,0.0,17.671,0.0,17.060,0.0,112.2,3:54.924,16:07:45.185,0:21.882,0:17.671,0:17.060,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,5.0,57.149,0.0,,21.629,0.0,18.145,0.0,17.375,0.0,111.2,4:52.073,16:08:42.334,0:21.629,0:18.145,0:17.375,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,6.0,56.780,0.0,,21.963,0.0,17.914,0.0,16.903,0.0,111.9,5:48.853,16:09:39.114,0:21.963,0:17.914,0:16.903,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,7.0,56.584,0.0,,21.933,0.0,17.734,0.0,16.917,0.0,112.3,6:45.437,16:10:35.698,0:21.933,0:17.734,0:16.917,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,8.0,56.856,0.0,,22.079,0.0,17.834,0.0,16.943,0.0,111.8,7:42.293,16:11:32.554,0:22.079,0:17.834,0:16.943,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,9.0,57.009,0.0,,22.126,0.0,17.807000000000002,0.0,17.076,0.0,111.5,8:39.302,16:12:29.563,0:22.126,0:17.807,0:17.076,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,10.0,56.720,0.0,,21.657,0.0,17.982,0.0,17.081,0.0,112.0,9:36.022,16:13:26.283,0:21.657,0:17.982,0:17.081,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,11.0,56.331,0.0,,21.609,0.0,17.875999999999998,0.0,16.846,0.0,112.8,10:32.353,16:14:22.614,0:21.609,0:17.876,0:16.846,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,12.0,56.169,0.0,,21.618,0.0,17.715,0.0,16.836,0.0,113.1,11:28.522,16:15:18.783,0:21.618,0:17.715,0:16.836,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,13.0,55.915,0.0,,21.458,0.0,17.72,0.0,16.737,0.0,113.6,12:24.437,16:16:14.698,0:21.458,0:17.720,0:16.737,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,14.0,55.741,0.0,,21.146,0.0,17.925,0.0,16.670,0.0,114.0,13:20.178,16:17:10.439,0:21.146,0:17.925,0:16.670,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,15.0,55.883,0.0,,21.413,0.0,17.722,0.0,16.748,0.0,113.7,14:16.061,16:18:06.322,0:21.413,0:17.722,0:16.748,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,16.0,57.227,0.0,,22.557,0.0,17.785,0.0,16.885,0.0,111.0,15:13.288,16:19:03.549,0:22.557,0:17.785,0:16.885,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,17.0,55.916,0.0,,21.365,0.0,17.811,0.0,16.740,0.0,113.6,16:09.204,16:19:59.465,0:21.365,0:17.811,0:16.740,,LoÃ¯c DUVAL,,FARADAY,,,
,,,,,,,,,,Faraday Future Dragon Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2016-2017\Monaco\Race\23_Analysis_Race (26).CSV,6.0,0.0,18.0,55.809,0.0,,21.326,0.0,17.77,0.0,16.713,0.0,113.9,17:05.013,16:20:55.274,0:21.326,0:17.770,0:16.713,,LoÃ¯c DUVAL,,FARADAY,,,
