,DRIVER_NAME,location,season_year,match_name,match_type,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,PIT_TIME_cnt,cnt_CROSSING_FINISH_LINE_IN_PIT,DATE_ONLY,mean_air_temp,std_air_temp,med_air_temp,max_air_temp,min_air_temp,range_air_temp,skew_air_temp,mean_track_temp,std_track_temp,med_track_temp,max_track_temp,min_track_temp,range_track_temp,skew_track_temp,mean_HUMIDITY,std_HUMIDITY,med_HUMIDITY,max_HUMIDITY,min_HUMIDITY,range_HUMIDITY,skew_HUMIDITY,mean_PRESSURE,std_PRESSURE,med_PRESSURE,max_PRESSURE,min_PRESSURE,range_PRESSURE,skew_PRESSURE,mean_WIND_SPEED,std_WIND_SPEED,med_WIND_SPEED,max_WIND_SPEED,min_WIND_SPEED,range_WIND_SPEED,skew_WIND_SPEED
1020,Mitch EVANS,Monaco,2016-2017,Qualifying Group 1,Q,1.0,Panasonic Jaguar Racing,91.03333333333336,33.96944705663213,103.0,117.4,52.7,64.7,-1.3885198386495738,41820.0,33538.516350608,24038.0,80505.0,20917.0,59588.0,1.7151922324635498,19761.0,2445.401398543805,21087.0,21257.0,16939.0,4317.999999999995,-1.7226385905353134,17200.333333333332,1391.7490195194434,16543.0,18799.0,16259.0,2540.0,1.6512649209849808,3.0,3,0,05/13/2017,17.324083333333334,0.08899461594201563,17.3611,17.3889,17.1667,0.22220000000000084,-1.3533893589371244,31.666699999999995,0.0,31.6667,31.6667,31.6667,0.0,0.0,81.33333333333333,0.5163977794943253,81.0,82.0,81.0,1.0,0.9682458365518952,1014.0333333333332,0.03559026084009175,1014.02,1014.09,1013.99,0.10000000000002274,0.7482827694830697,1.3411183333333332,1.2114702405658453,1.60934,3.21869,0.0,3.21869,0.3125792137148771
1021,Mitch EVANS,Montreal2,2016-2017,Qualifying 2 Group 2,Q,2.0,Panasonic Jaguar Racing,92.33333333333331,34.28255144141598,105.6,118.0,53.4,64.6,-1.4806280769804407,58344.66666666666,48642.33870131383,32633.000000000004,114447.0,27954.0,86493.0,1.714038418231289,33767.0,4682.283203737259,33486.999999999985,38583.0,29231.0,9352.000000000004,0.26813717842510004,28701.0,2975.863068086299,27432.0,32101.0,26570.0,5531.0,1.5699928398012573,3.0,3,0,07/30/2017,25.39521714285713,0.05516421200121037,25.3889,25.4444,25.2778,0.16660000000000252,-0.8138446594791521,39.58726857142858,0.24637502710947073,39.4444,40.0,39.4444,0.5555999999999983,1.1617175051227087,52.0,0.5423261445466417,52.0,53.0,51.0,2.0,0.0,1013.9194285714284,0.02531482443422474,1013.92,1013.95,1013.88,0.07000000000005002,-0.3934997131272242,4.971233428571428,2.070879715187759,4.24374,10.6093,2.12187,8.48743,1.0243868189709575
1022,Mitch EVANS,Montreal,2016-2017,Qualifying 1 Group 3,Q,3.0,Panasonic Jaguar Racing,95.2,27.14645464881187,102.0,118.3,65.3,53.0,-1.056489632364767,47329.66666666666,27211.32614065939,36056.0,78366.0,27567.0,50799.0,1.544345737879742,33684.333333333336,4915.467865151127,32961.999999999985,38921.0,29170.0,9751.0,0.6469997914692951,29585.0,3950.943051981387,27854.0,34106.0,26795.0,7311.0,1.5931108016623492,3.0,3,0,07/29/2017,21.29785,0.040168790301499675,21.2778,21.3889,21.2222,0.16669999999999874,1.2378879149760456,37.947536111111106,0.2595165969399695,37.7778,38.3333,37.7778,0.5555000000000021,0.8813898487215188,57.833333333333336,0.3779644730092256,58.0,58.0,57.0,1.0,-1.867589160751496,1012.6277777777782,0.0249698230568594,1012.63,1012.67,1012.6,0.06999999999993634,0.524414007662232,4.715262499999998,1.3041773126652347,4.24374,7.426539999999999,3.1828,4.243739999999999,0.5263733032685544
1024,Mitch EVANS,Newyork,2016-2017,Qualifying 1 Group 2,Q,2.0,Panasonic Jaguar Racing,87.13333333333333,27.92961391307322,94.7,110.5,56.2,54.3,-1.1296549359100574,43722.0,26416.37770399265,32161.0,73948.0,25057.0,48891.0,1.592196960769502,20699.33333333333,2759.01745796096,20688.000000000004,23464.000000000004,17945.999999999996,5518.000000000007,0.01848452944792939,23205.33333333333,3823.412132288816,21383.000000000004,27599.0,20634.0,6965.0,1.6575722839865543,3.0,3,0,07/15/2017,26.961394444444437,0.03715466472882088,26.9444,27.0556,26.8889,0.16669999999999874,0.7756391369706154,29.444399999999987,0.0,29.4444,29.4444,29.4444,0.0,0.0,74.55555555555556,0.5039526306789724,75.0,75.0,74.0,1.0,-0.23344864509394445,1012.5908333333331,0.024304614494286256,1012.6,1012.63,1012.56,0.07000000000005002,-0.07734887386180589,3.3890961111111118,0.9080387810292112,3.1828,5.30467,2.12187,3.1828,-0.10714678281324186
1026,Mitch EVANS,Paris,2016-2017,Qualifying Group 2,Q,2.0,Panasonic Jaguar Racing,86.39999999999998,34.538818740657604,102.1,110.3,46.8,63.5,-1.6228665634690285,42713.0,42929.609793241776,18949.0,92270.0,16920.0,75350.0,1.7276990741756642,27040.66666666667,2513.885505215649,26432.0,29803.0,24887.0,4916.000000000005,1.0256758289304366,22947.66666666667,2463.9379727041296,22289.0,25674.0,20880.0,4794.0,1.1169876392768192,3.0,3,0,05/20/2017,15.064816666666667,0.09569004998779483,15.0556,15.2222,14.9444,0.27780000000000094,0.6770821677234028,24.074066666666667,0.28685896650909737,23.8889,24.4444,23.8889,0.5555000000000021,0.9682458365518544,70.16666666666667,0.4082482904638627,70.0,71.0,70.0,1.0,2.4494897427831273,1017.4000000000001,0.05830951894849801,1017.395,1017.48,1017.31,0.17000000000007276,-0.2542214321013558,7.24205,4.288229739172097,6.43738,14.4841,3.21869,11.26541,0.9990211588880358
1028,Mitch EVANS,newyork2,2016-2017,Non Qualifying Practice 3,FP1,3.0,Panasonic Jaguar Racing,84.20526315789475,33.071496180988284,96.8,111.1,12.2,98.9,-1.4839245269721857,31125.84210526316,11209.999560229737,27689.0,73855.0,24948.0,48907.0,3.4443183925762524,21632.473684210527,6272.01668230864,19189.0,44251.99999999999,17458.0,26793.999999999996,2.9349014560733666,81082.94736842105,139718.4024559056,22894.0,488019.0,20463.0,467556.0,2.2452315074804465,19.0,19,3,07/16/2017,22.431793656716497,0.24481780399028125,22.4444,22.7778,22.0556,0.7222000000000008,-0.08072182634142139,26.111100000000064,0.0,26.1111,26.1111,26.1111,0.0,0.0,79.96268656716418,0.6693584207279366,80.0,81.0,79.0,2.0,0.04284316433903658,1013.6795149253677,0.0712656301352157,1013.72,1013.82,1013.55,0.2700000000000955,-0.21882973441756232,3.337192014925369,1.3762994524550727,3.1828,7.426539999999999,0.0,7.426539999999999,0.4114038612058943
1029,Mitch EVANS,newyork2,2016-2017,Qualifying 2 Group 3,Q,3.0,Panasonic Jaguar Racing,88.13333333333333,27.476778074099837,94.6,111.8,58.0,53.8,-1.0004141842258485,41383.0,24319.41794122548,30071.0,69298.0,24780.0,44518.0,1.6402746809523785,20947.666666666668,3644.8979866840364,20375.0,24845.0,17623.0,7222.0,0.689562993408731,23772.33333333333,3267.7468282186933,23853.0,26999.000000000004,20465.0,6534.000000000004,-0.11101802327090816,3.0,3,0,07/16/2017,24.02315,0.07786899437975474,24.0,24.2778,24.0,0.27779999999999916,3.147820888291167,26.666699999999995,0.0,26.6667,26.6667,26.6667,0.0,0.0,76.0,0.0,76.0,76.0,76.0,0.0,0.0,1013.6650000000004,0.03451707651916009,1013.665,1013.72,1013.61,0.11000000000001364,1.5015749955460582e-11,2.1513400000000007,0.3091681604841334,2.12187,3.1828,1.06093,2.12187,0.9186910534324222
1030,Mitch EVANS,Berlin,2017-2018,Qualifying Group 1,Q,1.0,Panasonic Jaguar Racing,84.46666666666667,44.94555966203261,96.6,122.1,34.7,87.39999999999998,-1.1262725644999696,81982.0,93840.38334853498,30485.0,190296.0,25165.0,165131.0,1.7257902729873629,25983.33333333333,3803.1014098145374,28093.000000000004,28264.0,21593.000000000004,6670.999999999996,-1.7281122420137238,27058.66666666667,3409.7457872007612,27831.0,30016.0,23329.0,6687.0,-0.966989116185338,3.0,3,0,05/19/2018,20.518533333333334,0.028711716539883483,20.5,20.5556,20.5,0.05559999999999832,0.9682458365516687,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,42.0,0.0,42.0,42.0,42.0,0.0,0.0,1015.0683333333333,0.04119061381758817,1015.085,1015.1,1015.0,0.10000000000002274,-1.0583791022160352,5.127848333333334,3.0318740086977005,4.774205,9.54841,1.06093,8.487480000000001,0.24994689440755133
1031,Mitch EVANS,Marrakesh,2017-2018,Qualifying Group 4,Q,4.0,Panasonic Jaguar Racing,84.94999999999997,45.997789801974896,86.1,132.6,35.0,97.6,-0.07523910556517044,54743.25,40505.849588876255,37783.5,114989.0,28417.0,86572.0,1.9001927325219756,52698.0,23487.746635213858,44213.0,87176.0,35190.0,51986.0,1.749050886527734,58748.5,79204.93877909383,20203.5,177504.0,17083.0,160421.0,1.9947925400288185,4.0,4,1,01/13/2018,11.448414285714287,0.11626070741188667,11.4722,11.6111,11.2778,0.33330000000000126,-0.10960424250449746,14.682514285714287,0.2853298195668762,14.4444,15.0,14.4444,0.5556000000000001,0.3245367068207569,92.07142857142857,0.26726124191242456,92.0,93.0,92.0,1.0,3.7416573867739658,963.8388571428574,0.041869498982649855,963.834,963.9019999999999,963.732,0.16999999999995907,-1.176879674153468,2.27343,0.9171127215342725,2.12187,4.24374,1.06093,3.18281,0.5273698653378788
1032,Mitch EVANS,Mexico city,2017-2018,Qualifying Group 4,Q,4.0,Panasonic Jaguar Racing,88.25,27.137489444186503,87.94999999999997,121.3,55.8,65.5,0.06248456614504155,30801.0,25532.44697765309,19793.0,68922.0,14696.0,54226.0,1.94363480851262,36853.5,5797.846870462633,38911.5,41248.999999999985,28342.0,12906.999999999993,-1.7462743866474708,24612.5,6717.285885435178,22663.0,34027.0,19097.0,14930.0,1.3216511742775288,4.0,4,1,03/03/2018,23.333333333333332,0.14487202168350824,23.30555,23.5556,23.1667,0.3888999999999996,0.6097501448002217,35.5556,0.0,35.5556,35.5556,35.5556,0.0,0.0,42.833333333333336,0.4082482904638636,43.0,43.0,42.0,1.0,-2.449489742783204,782.527,0.056892881804305705,782.544,782.595,782.459,0.13600000000008095,-0.3841806244329493,3.005978333333333,1.827353149004501,2.652335,6.3656,1.06093,5.30467,1.4351507025748929
1033,Mitch EVANS,Newyork2,2017-2018,Qualifying 2 Group 4,Q,4.0,Panasonic Jaguar Racing,85.53333333333332,34.56795240296037,102.1,108.7,45.8,62.90000000000001,-1.6612891642251166,37379.0,13432.040760807717,29889.0,52886.0,29362.0,23524.0,1.7290517781383186,26325.0,1923.084241524536,25596.0,28506.0,24873.0,3633.0,1.46072141631773,26921.33333333333,2231.421594708927,28176.0,28243.000000000004,24345.0,3898.000000000004,-1.730294264903932,3.0,3,0,07/15/2018,22.833300000000005,0.0,22.8333,22.8333,22.8333,0.0,0.0,23.333300000000005,0.0,23.3333,23.3333,23.3333,0.0,0.0,88.0,0.0,88.0,88.0,88.0,0.0,0.0,1015.38,0.03949683531626219,1015.39,1015.41,1015.31,0.10000000000002274,-1.285399965918087,4.066913333333333,1.827354890760595,4.24374,6.3656,1.06093,5.30467,-0.6784432004407146
1034,Mitch EVANS,Newyork,2017-2018,Qualifying 1 Group 2,Q,2.0,Panasonic Jaguar Racing,88.83333333333331,25.83415052470922,87.3,115.4,63.8,51.60000000000001,0.2661474335226984,61299.0,49097.749184662214,39114.0,117574.0,27209.0,90365.0,1.6181907071372852,30336.0,6306.37677275946,31752.0,35814.0,23442.0,12372.000000000005,-0.9594654313857792,28639.33333333333,6268.741527079684,26935.0,35584.0,23399.0,12185.0,1.1330166181175116,3.0,3,0,07/14/2018,29.19445,0.1437818173483723,29.22225,29.3333,29.0,0.33330000000000126,-0.41558848779947855,40.1852,0.28691060628704473,40.0,40.5556,40.0,0.5555999999999983,0.9682458365518172,59.5,0.5477225575051664,59.5,60.0,59.0,1.0,0.0,1018.14,0.03687817782916483,1018.15,1018.19,1018.08,0.11000000000001364,-0.5742276824546084,3.3596233333333334,2.059049606800833,2.652335,6.3656,1.06093,5.30467,0.6383654135253789
1035,Mitch EVANS,Newyork,2017-2018,Super Pole 1,Q,2.0,Panasonic Jaguar Racing,67.65,66.53874810965412,67.65,114.7,20.6,94.1,0.0,273700.0,348439.59435173264,273700.0,520084.0,27316.0,492768.0,0.0,27944.5,6057.783794425156,27944.5,32228.0,23661.0,8567.000000000004,0.0,27792.0,6086.7751724537975,27792.0,32096.0,23488.000000000004,8607.999999999993,0.0,2.0,2,0,07/14/2018,29.984135714285717,0.10088780216841677,29.9444,30.1667,29.8889,0.27779999999999916,0.7657108039538234,42.38094285714285,0.26046929750942643,42.2222,42.7778,42.2222,0.5555999999999983,1.0665364503850088,57.714285714285715,0.8254203058555581,58.0,59.0,56.0,3.0,-0.3321865799059737,1017.8771428571429,0.02920183646190673,1017.88,1017.91,1017.81,0.10000000000002274,-0.7952119557484172,5.456230714285715,1.7584799873862402,5.30467,8.48747,3.1828,5.30467,0.32820801199555705
1036,Mitch EVANS,Paris,2017-2018,Qualifying Group 2,Q,2.0,Panasonic Jaguar Racing,79.13333333333333,47.157431369120744,101.1,111.3,25.0,86.3,-1.6413344249061044,68317.33333333331,86731.40068817827,19352.0,168458.0,17142.0,151316.0,1.7307857345249107,26546.0,1853.3332134292527,26838.0,28236.0,24564.0,3672.0,-0.6913933430295842,22569.0,2385.20711888926,22158.0,25133.000000000004,20416.0,4717.000000000005,0.7523814781506732,3.0,3,0,04/28/2018,14.7963,0.028660076761935258,14.7778,14.8333,14.7778,0.05550000000000033,0.9682458365516682,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,61.666666666666664,0.8164965809277253,61.5,63.0,61.0,2.0,0.8573214099741256,1007.2083333333334,0.052313159593594345,1007.21,1007.28,1007.15,0.12999999999999545,0.09103798759993752,4.243735,1.6435908525755427,4.243735,6.3656,2.12187,4.243729999999999,0.0
1037,Mitch EVANS,Punta,2017-2018,Qualifying Group 3,Q,3.0,Panasonic Jaguar Racing,91.525,31.98899550366241,83.65,135.3,63.5,71.80000000000003,1.1227181273841231,40139.25,28272.417717332442,28885.5,82132.0,20654.0,61478.0,1.8805000446317968,33415.75,5456.507513968987,34967.0,38106.0,25623.0,12483.0,-1.4538696552152517,45455.5,21136.969547848308,38938.0,76130.0,27816.0,48314.0,1.6064821963190714,4.0,4,1,03/17/2018,28.29630555555556,0.1077939508955549,28.2778,28.5556,28.1667,0.3888999999999996,1.2624405726265182,35.06172777777778,0.5001688583169304,35.0,36.1111,34.4444,1.6666999999999987,0.306698473063384,59.72222222222222,0.46088859896247575,60.0,60.0,59.0,1.0,-1.0848608560193624,1008.2716666666669,0.09069989298908736,1008.26,1008.43,1008.09,0.33999999999991815,-0.11337763423903947,3.7132683333333336,3.028229059024529,2.652335,12.7312,1.06093,11.670269999999999,1.7843049020667399
1038,Mitch EVANS,Punta,2017-2018,Super Pole,Q,3.0,Panasonic Jaguar Racing,85.53333333333335,56.11544647718072,98.1,134.3,24.2,110.1,-0.9572050493355176,129414.66666666669,179157.74150823997,31223.0,336201.0,20820.0,315381.0,1.725483208984538,33149.666666666664,7701.061896474626,32398.000000000004,41199.0,25852.0,15347.000000000005,0.4350407090424251,34424.333333333336,5667.590522729504,36726.0,38579.0,27968.000000000004,10610.999999999996,-1.526095373695349,3.0,3,1,03/17/2018,28.90596923076923,0.076542443395972,28.8889,29.0556,28.8333,0.22229999999999706,0.7011814218290915,37.222199999999994,0.0,37.2222,37.2222,37.2222,0.0,0.0,55.76923076923077,0.7250110520819845,56.0,57.0,55.0,2.0,0.39451956119459025,1007.7469230769232,0.052183109557378635,1007.72,1007.82,1007.65,0.17000000000007276,-0.1178143642253303,3.264411538461538,2.3905007968932863,3.1828,9.54841,1.06093,8.487480000000001,1.7471302631242072
1039,Mitch EVANS,Rome,2017-2018,Qualifying Group 3,Q,3.0,Panasonic Jaguar Racing,69.53333333333335,44.517112814437255,82.4,106.2,20.0,86.2,-1.1919734402063242,50243.33333333334,26160.97523666374,41148.0,79738.0,29844.0,49894.0,1.375399340102773,35947.333333333336,6068.239393212279,38224.000000000015,40548.0,29070.0,11478.0,-1.45065683680222,44844.66666666666,6512.04225518641,45578.0,50958.99999999999,37997.0,12961.999999999993,-0.5003271068750311,3.0,3,0,04/14/2018,23.1204,0.05461801900471968,23.1389,23.1667,23.0556,0.11110000000000042,-0.45523392185336986,30.0,0.0,30.0,30.0,30.0,0.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,1009.8366666666666,0.06022181221667832,1009.82,1009.92,1009.75,0.16999999999995907,0.09004700985122023,3.1828033333333328,0.9489291118870085,3.1828,4.24374,2.12187,2.12187,7.903646234616264e-06
1040,Mitch EVANS,Rome,2017-2018,Super Pole,Q,3.0,Panasonic Jaguar Racing,66.3,56.002857069974574,66.3,105.9,26.7,79.2,0.0,36151.0,8708.72711709352,36151.0,42309.0,29993.0,12316.0,0.0,34266.000000000015,7144.606917108879,34266.000000000015,39318.000000000015,29214.000000000004,10104.000000000004,0.0,42329.5,6134.1513267933,42329.5,46667.0,37992.0,8675.0,0.0,2.0,2,0,04/14/2018,24.031262500000004,0.09291202918173018,24.0556,24.1667,23.8333,0.3333999999999975,-0.5644513628287985,29.930549999999997,0.1897735281855718,30.0,30.0,29.4444,0.5555999999999983,-2.509457330439086,50.875,0.34156502553198753,51.0,51.0,50.0,1.0,-2.5094573304390857,1009.3874999999998,0.08504900548119283,1009.38,1009.48,1009.25,0.2300000000000182,-0.2526522304759006,2.055559375,1.5721288076807138,2.12187,6.3656,0.0,6.3656,1.3857117429854602
1041,Mitch EVANS,Santiago,2017-2018,Qualifying Group 1,Q,1.0,Panasonic Jaguar Racing,69.89999999999999,29.31535433863968,85.2,88.4,36.1,52.3,-1.7088617521787162,73110.66666666669,82745.98371119492,28686.0,168581.0,22065.0,146516.0,1.7195833864640797,38521.0,10489.609477954838,35563.0,50172.0,29828.000000000004,20344.0,1.168061219919309,38768.0,5731.583027401766,42026.0,42128.0,32150.0,9978.0,-1.7314337154646142,3.0,3,0,03/02/2018,23.537066666666664,0.028711716539884274,23.5556,23.5556,23.5,0.05559999999999832,-0.9682458365516687,35.0,0.0,35.0,35.0,35.0,0.0,0.0,67.0,0.6324555320336753,67.0,68.0,66.0,2.0,0.0,945.785,0.0,945.785,945.785,945.785,0.0,0.0,2.29869,0.7986421900951639,2.12187,3.1828,1.06093,2.12187,-0.31258399728633374
1042,Mitch EVANS,Zurich,2017-2018,Qualifying Group 2,Q,2.0,Panasonic Jaguar Racing,92.3,33.9456919210671,99.3,122.2,55.4,66.80000000000001,-0.8884932076614088,50086.0,39845.7198077786,30523.0,95932.0,23803.0,72129.0,1.6767925035566549,35697.0,5368.659702383827,38754.0,38839.0,29498.0,9341.0,-1.7315623712973165,21605.666666666668,3359.334656346899,20065.0,25459.0,19293.0,6166.0,1.6297125476772434,3.0,3,0,10/06/2018,27.87036666666667,0.028711716539883483,27.8889,27.8889,27.8333,0.05559999999999832,-0.9682458365522253,33.7963,0.22682275018172193,33.8889,33.8889,33.3333,0.5555999999999983,-2.4494897427832245,50.666666666666664,0.5163977794943216,51.0,51.0,50.0,1.0,-0.9682458365518337,963.2695,0.04611182061032317,963.275,963.326,963.191,0.1349999999999909,-0.867849198760222,3.536445,1.4495102337513868,3.1828,6.3656,2.12187,4.243729999999999,1.9343762099450128
1043,Mitch EVANS,Zurich,2017-2018,Super Pole,Q,2.0,Panasonic Jaguar Racing,66.9,77.78174593052024,66.9,121.9,11.9,110.0,0.0,352636.5,464811.69286550867,352636.5,681308.0,23965.0,657343.0,0.0,35073.5,7859.491872888477,35073.5,40631.0,29516.0,11115.0,0.0,20088.5,1072.6809870599914,20088.5,20847.0,19330.0,1516.9999999999966,0.0,2.0,2,0,10/06/2018,29.000006250000002,0.1558304483244509,29.0278,29.1667,28.6667,0.5,-0.7247647457246664,32.777800000000006,0.0,32.7778,32.7778,32.7778,0.0,0.0,47.875,1.2583057392117925,47.5,50.0,46.0,4.0,0.7242104737275938,963.3472500000003,0.027411676344194114,963.36,963.3939999999999,963.2919999999999,0.10199999999997544,-0.02726038123957227,2.983876875,1.040851822017068,3.1828,5.30467,1.06093,4.24374,0.4217122503035987
1052,Mitch Evans,Hong Kong2,2017-2018,Non Qualifying Practice 3,FP1,2.0,Panasonic Jaguar Racing,83.90833333333335,23.62250063460437,83.25,106.1,7.3,98.8,-1.5763686404353985,23256.70833333333,10068.522720876044,21013.0,67134.0,17663.0,49471.0,3.9101454136978857,26453.70833333333,4710.378554704833,27730.0,35815.0,20673.0,15142.0,0.2315919680615399,65275.16666666666,170254.55215715052,28670.5,863505.0,24049.0,839456.0,4.8775402251222735,24.0,24,2,03/12/2017,20.956984962406004,0.18380294287837373,20.9444,21.2222,20.6111,0.6111000000000004,-0.19996929128688978,24.872587969924783,0.23401318622340103,25.0,25.0,24.4444,0.5555999999999983,-1.2950319182664278,73.84210526315789,0.7656996333422745,74.0,75.0,73.0,2.0,0.2764662045378764,1018.4962406015022,0.06689447058120743,1018.49,1018.66,1018.35,0.30999999999994543,0.3958894629776385,1.2563679323308272,0.8791643928570949,1.06093,3.1828,0.0,3.1828,0.20561914065296966
1053,Mitch Evans,Hong Kong2,2017-2018,Qualifying 2 Group 2,Q,2.0,Panasonic Jaguar Racing,79.7,33.867831344802696,90.3,107.0,41.8,65.2,-1.270451442968487,46450.0,45700.868733537216,22501.0,99148.0,17701.0,81447.0,1.7105800656699368,25100.33333333333,4275.624437825819,25138.0,29357.0,20806.0,8551.000000000004,-0.03964025550946312,27445.66666666667,3906.025388209007,26543.000000000004,31724.0,24070.0,7654.0,0.9843938851899016,3.0,3,0,03/12/2017,22.488877142857135,0.050087300760560456,22.5,22.6111,22.4444,0.16669999999999874,0.6749516134061543,29.07935714285715,0.2675254625437443,28.8889,29.4444,28.8889,0.5555000000000021,0.6921459546543035,72.31428571428572,0.47100821595360715,72.0,73.0,72.0,1.0,0.8363747820020816,1017.5611428571431,0.03644265669359498,1017.54,1017.64,1017.51,0.12999999999999545,0.21987148493887138,2.4856171428571434,0.9257195985050238,2.12187,4.24374,1.06093,3.18281,0.37397010065268016
1054,Mitch Evans,Hong Kong2,2017-2018,Super Pole 2,Q,2.0,Panasonic Jaguar Racing,58.85,67.38727624707798,58.85,106.5,11.2,95.3,0.0,279774.5,370353.54060748493,279774.5,541654.0,17895.0,523759.0,0.0,23781.5,4216.477736215384,23781.5,26763.0,20800.0,5963.0,0.0,26913.0,3843.8324625300734,26913.0,29631.0,24195.0,5436.0,0.0,2.0,2,0,03/12/2017,23.392204477611944,0.09997450498158933,23.3889,23.5556,23.2222,0.3333999999999975,-0.02723133853869631,31.50084925373135,0.2561632323894729,31.6667,31.6667,31.1111,0.5555999999999983,-0.9009399598643449,69.92537313432835,0.26477164751518706,70.0,70.0,69.0,1.0,-3.3119976596918885,1017.0229850746267,0.05131645507773476,1017.03,1017.1,1016.93,0.17000000000007276,-0.19441604702407853,2.296050298507462,0.934386117003241,2.12187,4.24374,0.0,4.24374,-0.19458755117051454
1055,Mitch Evans,Hong Kong,2017-2018,Non Qualifying Practice 1,FP1,2.0,Panasonic Jaguar Racing,84.31153846153849,21.58794713580848,88.4,105.0,9.0,96.0,-1.936729453383628,24092.961538461543,11366.284069935144,19464.5,72898.0,18230.0,54668.0,3.521809440589837,25446.269230769234,3749.516518781507,24477.5,33305.0,21149.0,12156.0,0.5727350869122444,55791.53846153847,131201.8014489834,27935.5,697603.0,24372.0,673231.0,5.062669291429991,26.0,26,2,01/12/2017,78.2745688953494,318.93366710970867,19.0,1802.61,18.3333,1784.2767,5.225431920855145,25.620549418604426,9.037335556716709,23.8889,73.8889,23.3333,50.555600000000005,5.147002355556013,81.15770348837209,32.70263872648572,75.0,255.0,74.0,181.0,5.129958140598661,985.1992805232446,181.18445505207535,1018.56,1019.07,0.0,1019.07,-5.2575117905910425,10.753901351743858,48.06652115505871,2.12187,270.538,0.0,270.538,5.219593189909281
